Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2025-12-05 11:30,11,4,7,,,,,0,0,0,,,,
2025-12-05 11:45,13,6,7,,,,,0,0,0,,,,
2025-12-05 12:00,19,6,13,,,,,0,0,0,,,,
2025-12-05 12:15,23,12,11,,,,,0,0,0,,,,
2025-12-05 12:30,21,14,7,,,,,0,0,0,,,,
2025-12-05 12:45,18,6,12,,,,,0,0,0,,,,
2025-12-05 13:00,11,4,7,,,,,0,0,0,,,,
2025-12-05 13:15,30,5,25,,,,,0,0,0,,,,
2025-12-05 13:30,31,21,10,,,,,0,0,0,,,,
2025-12-05 13:45,19,11,8,,,,,0,0,0,,,,
2025-12-05 14:00,19,11,8,,,,,0,0,0,,,,
2025-12-05 14:15,20,7,13,,,,,0,0,0,,,,
2025-12-05 14:30,22,13,9,,,,,0,0,0,,,,
2025-12-05 14:45,16,7,9,,,,,0,0,0,,,,
2025-12-05 15:00,19,9,10,,,,,0,0,0,,,,
2025-12-05 15:15,28,14,14,,,,,0,0,0,,,,
2025-12-05 15:30,20,7,13,,,,,0,0,0,,,,
2025-12-05 15:45,19,12,7,,,,,0,0,0,,,,
2025-12-05 16:00,16,7,9,,,,,0,0,0,,,,
2025-12-05 16:15,29,5,24,,,,,0,0,0,,,,
2025-12-05 16:30,34,19,15,,,,,0,0,0,,,,
2025-12-05 16:45,30,9,21,,,,,0,0,0,,,,
2025-12-05 17:00,19,4,15,,,,,0,0,0,,,,
2025-12-05 17:15,16,10,6,,,,,0,0,0,,,,
2025-12-05 17:30,23,9,14,,,,,0,0,0,,,,
2025-12-05 17:45,24,11,13,,,,,0,0,0,,,,
2025-12-05 18:00,14,10,4,,,,,0,0,0,,,,
2025-12-05 18:15,10,3,7,,,,,0,0,0,,,,
2025-12-05 18:30,15,5,10,,,,,0,0,0,,,,
2025-12-05 18:45,11,7,4,,,,,0,0,0,,,,
2025-12-05 19:00,7,4,3,,,,,0,0,0,,,,
2025-12-05 19:15,11,6,5,,,,,0,0,0,,,,
2025-12-05 19:30,8,4,4,,,,,0,0,0,,,,
2025-12-05 19:45,9,3,6,,,,,0,0,0,,,,
2025-12-05 20:00,6,5,1,,,,,0,0,0,,,,
2025-12-05 20:15,5,0,5,,,,,0,0,0,,,,
2025-12-05 20:30,10,1,9,,,,,0,0,0,,,,
2025-12-05 20:45,13,11,2,,,,,0,0,0,,,,
2025-12-05 21:00,16,9,7,,,,,0,0,0,,,,
2025-12-05 21:15,7,3,4,,,,,0,0,0,,,,
2025-12-05 21:30,6,1,5,,,,,0,0,0,,,,
2025-12-05 21:45,7,0,7,,,,,0,0,0,,,,
2025-12-05 22:00,6,1,5,,,,,0,0,0,,,,
2025-12-05 22:15,3,2,1,,,,,0,0,0,,,,
2025-12-05 22:30,3,2,1,,,,,0,0,0,,,,
2025-12-05 22:45,14,2,12,,,,,0,0,0,,,,
2025-12-05 23:00,6,1,5,,,,,0,0,0,,,,
2025-12-05 23:15,5,2,3,,,,,0,0,0,,,,
2025-12-05 23:30,1,1,0,,,,,0,0,0,,,,
2025-12-05 23:45,3,3,0,,,,,0,0,0,,,,
2025-12-06 00:00,2,2,0,,,,,0,0,0,,,,
2025-12-06 00:15,5,1,4,,,,,0,0,0,,,,
2025-12-06 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-06 00:45,6,1,5,,,,,0,0,0,,,,
2025-12-06 01:00,3,2,1,,,,,0,0,0,,,,
2025-12-06 01:15,7,7,0,,,,,0,0,0,,,,
2025-12-06 01:30,4,2,2,,,,,0,0,0,,,,
2025-12-06 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-06 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-06 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-06 02:30,2,1,1,,,,,0,0,0,,,,
2025-12-06 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-06 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-06 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-06 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-06 03:45,2,2,0,,,,,0,0,0,,,,
2025-12-06 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-06 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-06 04:30,0,0,0,,,,,0,0,0,,,,
2025-12-06 04:45,2,2,0,,,,,0,0,0,,,,
2025-12-06 05:00,2,2,0,,,,,0,0,0,,,,
2025-12-06 05:15,2,0,2,,,,,0,0,0,,,,
2025-12-06 05:30,4,1,3,,,,,0,0,0,,,,
2025-12-06 05:45,1,0,1,,,,,0,0,0,,,,
2025-12-06 06:00,0,0,0,,,,,0,0,0,,,,
2025-12-06 06:15,0,0,0,,,,,0,0,0,,,,
2025-12-06 06:30,0,0,0,,,,,0,0,0,,,,
2025-12-06 06:45,0,0,0,,,,,0,0,0,,,,
2025-12-06 07:00,1,1,0,,,,,0,0,0,,,,
2025-12-06 07:15,2,2,0,,,,,0,0,0,,,,
2025-12-06 07:30,0,0,0,,,,,0,0,0,,,,
2025-12-06 07:45,0,0,0,,,,,0,0,0,,,,
2025-12-06 08:00,3,3,0,,,,,0,0,0,,,,
2025-12-06 08:15,1,1,0,,,,,0,0,0,,,,
2025-12-06 08:30,2,1,1,,,,,0,0,0,,,,
2025-12-06 08:45,1,1,0,,,,,0,0,0,,,,
2025-12-06 09:00,1,0,1,,,,,0,0,0,,,,
2025-12-06 09:15,6,1,5,,,,,0,0,0,,,,
2025-12-06 09:30,8,2,6,,,,,0,0,0,,,,
2025-12-06 09:45,6,4,2,,,,,0,0,0,,,,
2025-12-06 10:00,5,4,1,,,,,0,0,0,,,,
2025-12-06 10:15,12,3,9,,,,,0,0,0,,,,
2025-12-06 10:30,11,5,6,,,,,0,0,0,,,,
2025-12-06 10:45,8,2,6,,,,,0,0,0,,,,
2025-12-06 11:00,16,12,4,,,,,0,0,0,,,,
2025-12-06 11:15,8,5,3,,,,,0,0,0,,,,
2025-12-06 11:30,13,4,9,,,,,0,0,0,,,,
2025-12-06 11:45,12,7,5,,,,,0,0,0,,,,
2025-12-06 12:00,13,4,9,,,,,0,0,0,,,,
2025-12-06 12:15,14,8,6,,,,,0,0,0,,,,
2025-12-06 12:30,16,7,9,,,,,0,0,0,,,,
2025-12-06 12:45,11,6,5,,,,,0,0,0,,,,
2025-12-06 13:00,12,11,1,,,,,0,0,0,,,,
2025-12-06 13:15,9,6,3,,,,,0,0,0,,,,
2025-12-06 13:30,19,9,10,,,,,0,0,0,,,,
2025-12-06 13:45,15,11,4,,,,,0,0,0,,,,
2025-12-06 14:00,10,4,6,,,,,0,0,0,,,,
2025-12-06 14:15,7,3,4,,,,,0,0,0,,,,
2025-12-06 14:30,22,10,12,,,,,0,0,0,,,,
2025-12-06 14:45,16,9,7,,,,,0,0,0,,,,
2025-12-06 15:00,16,7,9,,,,,0,0,0,,,,
2025-12-06 15:15,18,10,8,,,,,0,0,0,,,,
2025-12-06 15:30,18,7,11,,,,,0,0,0,,,,
2025-12-06 15:45,10,5,5,,,,,0,0,0,,,,
2025-12-06 16:00,5,2,3,,,,,0,0,0,,,,
2025-12-06 16:15,11,3,8,,,,,0,0,0,,,,
2025-12-06 16:30,10,6,4,,,,,0,0,0,,,,
2025-12-06 16:45,8,2,6,,,,,0,0,0,,,,
2025-12-06 17:00,5,1,4,,,,,0,0,0,,,,
2025-12-06 17:15,8,1,7,,,,,0,0,0,,,,
2025-12-06 17:30,9,6,3,,,,,0,0,0,,,,
2025-12-06 17:45,4,3,1,,,,,0,0,0,,,,
2025-12-06 18:00,7,1,6,,,,,0,0,0,,,,
2025-12-06 18:15,6,1,5,,,,,0,0,0,,,,
2025-12-06 18:30,4,2,2,,,,,0,0,0,,,,
2025-12-06 18:45,7,2,5,,,,,0,0,0,,,,
2025-12-06 19:00,4,2,2,,,,,0,0,0,,,,
2025-12-06 19:15,12,11,1,,,,,0,0,0,,,,
2025-12-06 19:30,6,5,1,,,,,0,0,0,,,,
2025-12-06 19:45,4,0,4,,,,,0,0,0,,,,
2025-12-06 20:00,10,5,5,,,,,0,0,0,,,,
2025-12-06 20:15,2,2,0,,,,,0,0,0,,,,
2025-12-06 20:30,2,1,1,,,,,0,0,0,,,,
2025-12-06 20:45,2,1,1,,,,,0,0,0,,,,
2025-12-06 21:00,3,0,3,,,,,0,0,0,,,,
2025-12-06 21:15,6,2,4,,,,,0,0,0,,,,
2025-12-06 21:30,7,5,2,,,,,0,0,0,,,,
2025-12-06 21:45,2,0,2,,,,,0,0,0,,,,
2025-12-06 22:00,0,0,0,,,,,0,0,0,,,,
2025-12-06 22:15,1,0,1,,,,,0,0,0,,,,
2025-12-06 22:30,1,1,0,,,,,0,0,0,,,,
2025-12-06 22:45,0,0,0,,,,,0,0,0,,,,
2025-12-06 23:00,9,6,3,,,,,0,0,0,,,,
2025-12-06 23:15,4,0,4,,,,,0,0,0,,,,
2025-12-06 23:30,1,0,1,,,,,0,0,0,,,,
2025-12-06 23:45,3,1,2,,,,,0,0,0,,,,
2025-12-07 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-07 00:15,2,2,0,,,,,0,0,0,,,,
2025-12-07 00:30,8,3,5,,,,,0,0,0,,,,
2025-12-07 00:45,1,0,1,,,,,0,0,0,,,,
2025-12-07 01:00,1,1,0,,,,,0,0,0,,,,
2025-12-07 01:15,2,1,1,,,,,0,0,0,,,,
2025-12-07 01:30,2,0,2,,,,,0,0,0,,,,
2025-12-07 01:45,3,3,0,,,,,0,0,0,,,,
2025-12-07 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-07 02:15,1,1,0,,,,,0,0,0,,,,
2025-12-07 02:30,0,0,0,,,,,0,0,0,,,,
2025-12-07 02:45,1,0,1,,,,,0,0,0,,,,
2025-12-07 03:00,1,0,1,,,,,0,0,0,,,,
2025-12-07 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-07 03:30,1,0,1,,,,,0,0,0,,,,
2025-12-07 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-07 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-07 04:15,1,1,0,,,,,0,0,0,,,,
2025-12-07 04:30,1,1,0,,,,,0,0,0,,,,
2025-12-07 04:45,1,1,0,,,,,0,0,0,,,,
2025-12-07 05:00,1,1,0,,,,,0,0,0,,,,
2025-12-07 05:15,0,0,0,,,,,0,0,0,,,,
2025-12-07 05:30,1,1,0,,,,,0,0,0,,,,
2025-12-07 05:45,1,0,1,,,,,0,0,0,,,,
2025-12-07 06:00,0,0,0,,,,,0,0,0,,,,
2025-12-07 06:15,2,1,1,,,,,0,0,0,,,,
2025-12-07 06:30,1,0,1,,,,,0,0,0,,,,
2025-12-07 06:45,0,0,0,,,,,0,0,0,,,,
2025-12-07 07:00,2,1,1,,,,,0,0,0,,,,
2025-12-07 07:15,2,1,1,,,,,0,0,0,,,,
2025-12-07 07:30,1,1,0,,,,,0,0,0,,,,
2025-12-07 07:45,4,4,0,,,,,0,0,0,,,,
2025-12-07 08:00,1,1,0,,,,,0,0,0,,,,
2025-12-07 08:15,0,0,0,,,,,0,0,0,,,,
2025-12-07 08:30,2,2,0,,,,,0,0,0,,,,
2025-12-07 08:45,6,3,3,,,,,0,0,0,,,,
2025-12-07 09:00,2,0,2,,,,,0,0,0,,,,
2025-12-07 09:15,7,1,6,,,,,0,0,0,,,,
2025-12-07 09:30,3,0,3,,,,,0,0,0,,,,
2025-12-07 09:45,3,2,1,,,,,0,0,0,,,,
2025-12-07 10:00,12,6,6,,,,,0,0,0,,,,
2025-12-07 10:15,9,3,6,,,,,0,0,0,,,,
2025-12-07 10:30,13,8,5,,,,,0,0,0,,,,
2025-12-07 10:45,14,7,7,,,,,0,0,0,,,,
2025-12-07 11:00,15,10,5,,,,,0,0,0,,,,
2025-12-07 11:15,8,5,3,,,,,0,0,0,,,,
2025-12-07 11:30,17,9,8,,,,,0,0,0,,,,
2025-12-07 11:45,13,7,6,,,,,0,0,0,,,,
2025-12-07 12:00,14,10,4,,,,,0,0,0,,,,
2025-12-07 12:15,20,15,5,,,,,0,0,0,,,,
2025-12-07 12:30,13,3,10,,,,,0,0,0,,,,
2025-12-07 12:45,10,6,4,,,,,0,0,0,,,,
2025-12-07 13:00,17,11,6,,,,,0,0,0,,,,
2025-12-07 13:15,13,7,6,,,,,0,0,0,,,,
2025-12-07 13:30,14,5,9,,,,,0,0,0,,,,
2025-12-07 13:45,15,14,1,,,,,0,0,0,,,,
2025-12-07 14:00,19,7,12,,,,,0,0,0,,,,
2025-12-07 14:15,14,4,10,,,,,0,0,0,,,,
2025-12-07 14:30,20,9,11,,,,,0,0,0,,,,
2025-12-07 14:45,21,10,11,,,,,0,0,0,,,,
2025-12-07 15:00,26,19,7,,,,,0,0,0,,,,
2025-12-07 15:15,40,23,17,,,,,0,0,0,,,,
2025-12-07 15:30,21,13,8,,,,,0,0,0,,,,
2025-12-07 15:45,29,20,9,,,,,0,0,0,,,,
2025-12-07 16:00,26,17,9,,,,,0,0,0,,,,
2025-12-07 16:15,29,20,9,,,,,0,0,0,,,,
2025-12-07 16:30,12,8,4,,,,,0,0,0,,,,
2025-12-07 16:45,7,5,2,,,,,0,0,0,,,,
2025-12-07 17:00,9,5,4,,,,,0,0,0,,,,
2025-12-07 17:15,5,3,2,,,,,0,0,0,,,,
2025-12-07 17:30,6,2,4,,,,,0,0,0,,,,
2025-12-07 17:45,9,4,5,,,,,0,0,0,,,,
2025-12-07 18:00,16,0,16,,,,,0,0,0,,,,
2025-12-07 18:15,11,2,9,,,,,0,0,0,,,,
2025-12-07 18:30,5,0,5,,,,,0,0,0,,,,
2025-12-07 18:45,4,0,4,,,,,0,0,0,,,,
2025-12-07 19:00,6,6,0,,,,,0,0,0,,,,
2025-12-07 19:15,4,1,3,,,,,0,0,0,,,,
2025-12-07 19:30,5,4,1,,,,,0,0,0,,,,
2025-12-07 19:45,5,0,5,,,,,0,0,0,,,,
2025-12-07 20:00,3,3,0,,,,,0,0,0,,,,
2025-12-07 20:15,1,0,1,,,,,0,0,0,,,,
2025-12-07 20:30,0,0,0,,,,,0,0,0,,,,
2025-12-07 20:45,3,1,2,,,,,0,0,0,,,,
2025-12-07 21:00,1,0,1,,,,,0,0,0,,,,
2025-12-07 21:15,2,1,1,,,,,0,0,0,,,,
2025-12-07 21:30,0,0,0,,,,,0,0,0,,,,
2025-12-07 21:45,2,1,1,,,,,0,0,0,,,,
2025-12-07 22:00,3,1,2,,,,,0,0,0,,,,
2025-12-07 22:15,2,2,0,,,,,0,0,0,,,,
2025-12-07 22:30,5,1,4,,,,,0,0,0,,,,
2025-12-07 22:45,0,0,0,,,,,0,0,0,,,,
2025-12-07 23:00,4,1,3,,,,,0,0,0,,,,
2025-12-07 23:15,0,0,0,,,,,0,0,0,,,,
2025-12-07 23:30,1,1,0,,,,,0,0,0,,,,
2025-12-07 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-08 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-08 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-08 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-08 01:15,0,0,0,,,,,0,0,0,,,,
2025-12-08 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-08 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 02:00,2,2,0,,,,,0,0,0,,,,
2025-12-08 02:15,1,0,1,,,,,0,0,0,,,,
2025-12-08 02:30,1,0,1,,,,,0,0,0,,,,
2025-12-08 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-08 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-08 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-08 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-08 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-08 04:30,0,0,0,,,,,0,0,0,,,,
2025-12-08 04:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 05:00,1,1,0,,,,,0,0,0,,,,
2025-12-08 05:15,2,1,1,,,,,0,0,0,,,,
2025-12-08 05:30,4,3,1,,,,,0,0,0,,,,
2025-12-08 05:45,6,5,1,,,,,0,0,0,,,,
2025-12-08 06:00,3,2,1,,,,,0,0,0,,,,
2025-12-08 06:15,9,7,2,,,,,0,0,0,,,,
2025-12-08 06:30,8,2,6,,,,,0,0,0,,,,
2025-12-08 06:45,14,10,4,,,,,0,0,0,,,,
2025-12-08 07:00,17,12,5,,,,,0,0,0,,,,
2025-12-08 07:15,34,30,4,,,,,0,0,0,,,,
2025-12-08 07:30,46,32,14,,,,,0,0,0,,,,
2025-12-08 07:45,52,38,14,,,,,0,0,0,,,,
2025-12-08 08:00,23,21,2,,,,,0,0,0,,,,
2025-12-08 08:15,26,18,8,,,,,0,0,0,,,,
2025-12-08 08:30,27,16,11,,,,,0,0,0,,,,
2025-12-08 08:45,14,9,5,,,,,0,0,0,,,,
2025-12-08 09:00,13,9,4,,,,,0,0,0,,,,
2025-12-08 09:15,19,16,3,,,,,0,0,0,,,,
2025-12-08 09:30,13,9,4,,,,,0,0,0,,,,
2025-12-08 09:45,18,12,6,,,,,0,0,0,,,,
2025-12-08 10:00,19,11,8,,,,,0,0,0,,,,
2025-12-08 10:15,17,9,8,,,,,0,0,0,,,,
2025-12-08 10:30,22,15,7,,,,,0,0,0,,,,
2025-12-08 10:45,16,8,8,,,,,0,0,0,,,,
2025-12-08 11:00,16,7,9,,,,,0,0,0,,,,
2025-12-08 11:15,17,4,13,,,,,0,0,0,,,,
2025-12-08 11:30,18,10,8,,,,,0,0,0,,,,
2025-12-08 11:45,16,10,6,,,,,0,0,0,,,,
2025-12-08 12:00,8,4,4,,,,,0,0,0,,,,
2025-12-08 12:15,14,4,10,,,,,0,0,0,,,,
2025-12-08 12:30,18,9,9,,,,,0,0,0,,,,
2025-12-08 12:45,15,6,9,,,,,0,0,0,,,,
2025-12-08 13:00,19,10,9,,,,,0,0,0,,,,
2025-12-08 13:15,23,11,12,,,,,0,0,0,,,,
2025-12-08 13:30,22,8,14,,,,,0,0,0,,,,
2025-12-08 13:45,16,10,6,,,,,0,0,0,,,,
2025-12-08 14:00,16,7,9,,,,,0,0,0,,,,
2025-12-08 14:15,24,8,16,,,,,0,0,0,,,,
2025-12-08 14:30,12,6,6,,,,,0,0,0,,,,
2025-12-08 14:45,16,5,11,,,,,0,0,0,,,,
2025-12-08 15:00,22,6,16,,,,,0,0,0,,,,
2025-12-08 15:15,17,8,9,,,,,0,0,0,,,,
2025-12-08 15:30,17,3,14,,,,,0,0,0,,,,
2025-12-08 15:45,37,15,22,,,,,0,0,0,,,,
2025-12-08 16:00,30,9,21,,,,,0,0,0,,,,
2025-12-08 16:15,23,10,13,,,,,0,0,0,,,,
2025-12-08 16:30,20,5,15,,,,,0,0,0,,,,
2025-12-08 16:45,24,11,13,,,,,0,0,0,,,,
2025-12-08 17:00,17,8,9,,,,,0,0,0,,,,
2025-12-08 17:15,25,7,18,,,,,0,0,0,,,,
2025-12-08 17:30,18,4,14,,,,,0,0,0,,,,
2025-12-08 17:45,17,5,12,,,,,0,0,0,,,,
2025-12-08 18:00,24,10,14,,,,,0,0,0,,,,
2025-12-08 18:15,14,8,6,,,,,0,0,0,,,,
2025-12-08 18:30,9,0,9,,,,,0,0,0,,,,
2025-12-08 18:45,14,4,10,,,,,0,0,0,,,,
2025-12-08 19:00,9,2,7,,,,,0,0,0,,,,
2025-12-08 19:15,8,2,6,,,,,0,0,0,,,,
2025-12-08 19:30,9,6,3,,,,,0,0,0,,,,
2025-12-08 19:45,8,1,7,,,,,0,0,0,,,,
2025-12-08 20:00,5,2,3,,,,,0,0,0,,,,
2025-12-08 20:15,10,1,9,,,,,0,0,0,,,,
2025-12-08 20:30,2,2,0,,,,,0,0,0,,,,
2025-12-08 20:45,6,2,4,,,,,0,0,0,,,,
2025-12-08 21:00,3,1,2,,,,,0,0,0,,,,
2025-12-08 21:15,3,2,1,,,,,0,0,0,,,,
2025-12-08 21:30,5,1,4,,,,,0,0,0,,,,
2025-12-08 21:45,1,1,0,,,,,0,0,0,,,,
2025-12-08 22:00,5,0,5,,,,,0,0,0,,,,
2025-12-08 22:15,3,1,2,,,,,0,0,0,,,,
2025-12-08 22:30,2,1,1,,,,,0,0,0,,,,
2025-12-08 22:45,0,0,0,,,,,0,0,0,,,,
2025-12-08 23:00,0,0,0,,,,,0,0,0,,,,
2025-12-08 23:15,0,0,0,,,,,0,0,0,,,,
2025-12-08 23:30,0,0,0,,,,,0,0,0,,,,
2025-12-08 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-09 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-09 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-09 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-09 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-09 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-09 01:15,0,0,0,,,,,0,0,0,,,,
2025-12-09 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-09 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-09 02:00,2,1,1,,,,,0,0,0,,,,
2025-12-09 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-09 02:30,0,0,0,,,,,0,0,0,,,,
2025-12-09 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-09 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-09 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-09 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-09 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-09 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-09 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-09 04:30,0,0,0,,,,,0,0,0,,,,
2025-12-09 04:45,1,1,0,,,,,0,0,0,,,,
2025-12-09 05:00,0,0,0,,,,,0,0,0,,,,
2025-12-09 05:15,1,0,1,,,,,0,0,0,,,,
2025-12-09 05:30,5,3,2,,,,,0,0,0,,,,
2025-12-09 05:45,5,3,2,,,,,0,0,0,,,,
2025-12-09 06:00,4,4,0,,,,,0,0,0,,,,
2025-12-09 06:15,12,5,7,,,,,0,0,0,,,,
2025-12-09 06:30,9,7,2,,,,,0,0,0,,,,
2025-12-09 06:45,12,9,3,,,,,0,0,0,,,,
2025-12-09 07:00,22,13,9,,,,,0,0,0,,,,
2025-12-09 07:15,47,37,10,,,,,0,0,0,,,,
2025-12-09 07:30,46,27,19,,,,,0,0,0,,,,
2025-12-09 07:45,42,33,9,,,,,0,0,0,,,,
2025-12-09 08:00,29,24,5,,,,,0,0,0,,,,
2025-12-09 08:15,20,15,5,,,,,0,0,0,,,,
2025-12-09 08:30,30,19,11,,,,,0,0,0,,,,
2025-12-09 08:45,20,15,5,,,,,0,0,0,,,,
2025-12-09 09:00,15,13,2,,,,,0,0,0,,,,
2025-12-09 09:15,13,10,3,,,,,0,0,0,,,,
2025-12-09 09:30,16,9,7,,,,,0,0,0,,,,
2025-12-09 09:45,17,12,5,,,,,0,0,0,,,,
2025-12-09 10:00,12,5,7,,,,,0,0,0,,,,
2025-12-09 10:15,11,7,4,,,,,0,0,0,,,,
2025-12-09 10:30,18,12,6,,,,,0,0,0,,,,
2025-12-09 10:45,12,7,5,,,,,0,0,0,,,,
2025-12-09 11:00,11,4,7,,,,,0,0,0,,,,
2025-12-09 11:15,11,1,10,,,,,0,0,0,,,,
2025-12-09 11:30,25,15,10,,,,,0,0,0,,,,
2025-12-09 11:45,13,5,8,,,,,0,0,0,,,,
2025-12-09 12:00,16,10,6,,,,,0,0,0,,,,
2025-12-09 12:15,17,5,12,,,,,0,0,0,,,,
2025-12-09 12:30,11,3,8,,,,,0,0,0,,,,
2025-12-09 12:45,26,11,15,,,,,0,0,0,,,,
2025-12-09 13:00,27,9,18,,,,,0,0,0,,,,
2025-12-09 13:15,25,10,15,,,,,0,0,0,,,,
2025-12-09 13:30,31,14,17,,,,,0,0,0,,,,
2025-12-09 13:45,28,13,15,,,,,0,0,0,,,,
2025-12-09 14:00,11,6,5,,,,,0,0,0,,,,
2025-12-09 14:15,25,10,15,,,,,0,0,0,,,,
2025-12-09 14:30,20,10,10,,,,,0,0,0,,,,
2025-12-09 14:45,21,8,13,,,,,0,0,0,,,,
2025-12-09 15:00,27,9,18,,,,,0,0,0,,,,
2025-12-09 15:15,47,19,28,,,,,0,0,0,,,,
2025-12-09 15:30,33,13,20,,,,,0,0,0,,,,
2025-12-09 15:45,33,14,19,,,,,0,0,0,,,,
2025-12-09 16:00,32,8,24,,,,,0,0,0,,,,
2025-12-09 16:15,41,13,28,,,,,0,0,0,,,,
2025-12-09 16:30,45,16,29,,,,,0,0,0,,,,
2025-12-09 16:45,31,17,14,,,,,0,0,0,,,,
2025-12-09 17:00,37,19,18,,,,,0,0,0,,,,
2025-12-09 17:15,19,7,12,,,,,0,0,0,,,,
2025-12-09 17:30,30,13,17,,,,,0,0,0,,,,
2025-12-09 17:45,20,6,14,,,,,0,0,0,,,,
2025-12-09 18:00,27,12,15,,,,,0,0,0,,,,
2025-12-09 18:15,39,24,15,,,,,0,0,0,,,,
2025-12-09 18:30,21,9,12,,,,,0,0,0,,,,
2025-12-09 18:45,17,6,11,,,,,0,0,0,,,,
2025-12-09 19:00,11,6,5,,,,,0,0,0,,,,
2025-12-09 19:15,14,7,7,,,,,0,0,0,,,,
2025-12-09 19:30,8,1,7,,,,,0,0,0,,,,
2025-12-09 19:45,9,5,4,,,,,0,0,0,,,,
2025-12-09 20:00,15,6,9,,,,,0,0,0,,,,
2025-12-09 20:15,10,4,6,,,,,0,0,0,,,,
2025-12-09 20:30,4,1,3,,,,,0,0,0,,,,
2025-12-09 20:45,6,3,3,,,,,0,0,0,,,,
2025-12-09 21:00,6,1,5,,,,,0,0,0,,,,
2025-12-09 21:15,5,3,2,,,,,0,0,0,,,,
2025-12-09 21:30,2,0,2,,,,,0,0,0,,,,
2025-12-09 21:45,1,0,1,,,,,0,0,0,,,,
2025-12-09 22:00,5,2,3,,,,,0,0,0,,,,
2025-12-09 22:15,6,3,3,,,,,0,0,0,,,,
2025-12-09 22:30,5,2,3,,,,,0,0,0,,,,
2025-12-09 22:45,3,1,2,,,,,0,0,0,,,,
2025-12-09 23:00,0,0,0,,,,,0,0,0,,,,
2025-12-09 23:15,3,1,2,,,,,0,0,0,,,,
2025-12-09 23:30,1,0,1,,,,,0,0,0,,,,
2025-12-09 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-10 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-10 00:15,1,0,1,,,,,0,0,0,,,,
2025-12-10 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-10 00:45,4,3,1,,,,,0,0,0,,,,
2025-12-10 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-10 01:15,0,0,0,,,,,0,0,0,,,,
2025-12-10 01:30,0,0,0,,,,,0,0,0,,,,
