Datetime,300037925 (Goldstraße),353413828 (Goldstraße [Bike Stadteinwärts]),353413829 (Goldstraße [Bike Stadtauswärts]),300037925-status,353413828-status,353413829-status
2024-12-07 06:15,2,2,0,0,0,0
2024-12-07 06:30,2,1,1,0,0,0
2024-12-07 06:45,2,2,0,0,0,0
2024-12-07 07:00,3,3,0,0,0,0
2024-12-07 07:15,11,8,3,0,0,0
2024-12-07 07:30,7,7,0,0,0,0
2024-12-07 07:45,16,11,5,0,0,0
2024-12-07 08:00,7,4,3,0,0,0
2024-12-07 08:15,18,10,8,0,0,0
2024-12-07 08:30,15,11,4,0,0,0
2024-12-07 08:45,12,9,3,0,0,0
2024-12-07 09:00,14,12,2,0,0,0
2024-12-07 09:15,12,9,3,0,0,0
2024-12-07 09:30,20,18,2,0,0,0
2024-12-07 09:45,24,20,4,0,0,0
2024-12-07 10:00,26,22,4,0,0,0
2024-12-07 10:15,35,26,9,0,0,0
2024-12-07 10:30,15,9,6,0,0,0
2024-12-07 10:45,25,24,1,0,0,0
2024-12-07 11:00,32,19,13,0,0,0
2024-12-07 11:15,26,17,9,0,0,0
2024-12-07 11:30,29,17,12,0,0,0
2024-12-07 11:45,25,23,2,0,0,0
2024-12-07 12:00,41,26,15,0,0,0
2024-12-07 12:15,33,23,10,0,0,0
2024-12-07 12:30,42,31,11,0,0,0
2024-12-07 12:45,32,27,5,0,0,0
2024-12-07 13:00,26,13,13,0,0,0
2024-12-07 13:15,38,18,20,0,0,0
2024-12-07 13:30,31,21,10,0,0,0
2024-12-07 13:45,35,23,12,0,0,0
2024-12-07 14:00,33,20,13,0,0,0
2024-12-07 14:15,32,11,21,0,0,0
2024-12-07 14:30,23,13,10,0,0,0
2024-12-07 14:45,38,20,18,0,0,0
2024-12-07 15:00,39,19,20,0,0,0
2024-12-07 15:15,17,9,8,0,0,0
2024-12-07 15:30,33,23,10,0,0,0
2024-12-07 15:45,32,22,10,0,0,0
2024-12-07 16:00,12,3,9,0,0,0
2024-12-07 16:15,29,15,14,0,0,0
2024-12-07 16:30,34,17,17,0,0,0
2024-12-07 16:45,31,20,11,0,0,0
2024-12-07 17:00,24,9,15,0,0,0
2024-12-07 17:15,26,14,12,0,0,0
2024-12-07 17:30,33,24,9,0,0,0
2024-12-07 17:45,33,21,12,0,0,0
2024-12-07 18:00,26,16,10,0,0,0
2024-12-07 18:15,23,15,8,0,0,0
2024-12-07 18:30,18,13,5,0,0,0
2024-12-07 18:45,27,23,4,0,0,0
2024-12-07 19:00,13,5,8,0,0,0
2024-12-07 19:15,17,8,9,0,0,0
2024-12-07 19:30,19,11,8,0,0,0
2024-12-07 19:45,11,6,5,0,0,0
2024-12-07 20:00,7,2,5,0,0,0
2024-12-07 20:15,16,7,9,0,0,0
2024-12-07 20:30,11,5,6,0,0,0
2024-12-07 20:45,12,3,9,0,0,0
2024-12-07 21:00,7,3,4,0,0,0
2024-12-07 21:15,6,1,5,0,0,0
2024-12-07 21:30,2,2,0,0,0,0
2024-12-07 21:45,9,3,6,0,0,0
2024-12-07 22:00,6,3,3,0,0,0
2024-12-07 22:15,8,3,5,0,0,0
2024-12-07 22:30,8,0,8,0,0,0
2024-12-07 22:45,11,6,5,0,0,0
2024-12-07 23:00,8,1,7,0,0,0
2024-12-07 23:15,1,1,0,0,0,0
2024-12-07 23:30,5,0,5,0,0,0
2024-12-07 23:45,8,3,5,0,0,0
2024-12-08 00:00,10,1,9,0,0,0
2024-12-08 00:15,5,2,3,0,0,0
2024-12-08 00:30,3,0,3,0,0,0
2024-12-08 00:45,6,1,5,0,0,0
2024-12-08 01:00,0,0,0,0,0,0
