Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. [Bike Stadteinwärts]),353413836 (Kinderhauser Str. [Bike Stadtauswärts]),300037928-status,353413835-status,353413836-status
2024-04-07 06:00,1,1,0,0,0,0
2024-04-07 06:15,4,4,0,0,0,0
2024-04-07 06:30,4,3,1,0,0,0
2024-04-07 06:45,2,1,1,0,0,0
2024-04-07 07:00,3,0,3,0,0,0
2024-04-07 07:15,0,0,0,0,0,0
2024-04-07 07:30,2,2,0,0,0,0
2024-04-07 07:45,1,1,0,0,0,0
2024-04-07 08:00,1,1,0,0,0,0
2024-04-07 08:15,1,0,1,0,0,0
2024-04-07 08:30,3,3,0,0,0,0
2024-04-07 08:45,2,2,0,0,0,0
2024-04-07 09:00,6,3,3,0,0,0
2024-04-07 09:15,6,1,5,0,0,0
2024-04-07 09:30,6,4,2,0,0,0
2024-04-07 09:45,8,1,7,0,0,0
2024-04-07 10:00,11,8,3,0,0,0
2024-04-07 10:15,9,7,2,0,0,0
2024-04-07 10:30,6,2,4,0,0,0
2024-04-07 10:45,1,0,1,0,0,0
2024-04-07 11:00,9,4,5,0,0,0
2024-04-07 11:15,12,6,6,0,0,0
2024-04-07 11:30,14,7,7,0,0,0
2024-04-07 11:45,9,4,5,0,0,0
2024-04-07 12:00,4,1,3,0,0,0
2024-04-07 12:15,13,6,7,0,0,0
2024-04-07 12:30,6,2,4,0,0,0
2024-04-07 12:45,16,7,9,0,0,0
2024-04-07 13:00,12,5,7,0,0,0
2024-04-07 13:15,12,8,4,0,0,0
2024-04-07 13:30,18,12,6,0,0,0
2024-04-07 13:45,11,3,8,0,0,0
2024-04-07 14:00,18,9,9,0,0,0
2024-04-07 14:15,20,7,13,0,0,0
2024-04-07 14:30,11,5,6,0,0,0
2024-04-07 14:45,21,13,8,0,0,0
2024-04-07 15:00,19,6,13,0,0,0
2024-04-07 15:15,13,4,9,0,0,0
2024-04-07 15:30,17,6,11,0,0,0
2024-04-07 15:45,10,3,7,0,0,0
2024-04-07 16:00,17,14,3,0,0,0
2024-04-07 16:15,22,12,10,0,0,0
2024-04-07 16:30,18,11,7,0,0,0
2024-04-07 16:45,16,7,9,0,0,0
2024-04-07 17:00,20,8,12,0,0,0
2024-04-07 17:15,10,3,7,0,0,0
2024-04-07 17:30,27,11,16,0,0,0
2024-04-07 17:45,11,6,5,0,0,0
2024-04-07 18:00,7,2,5,0,0,0
2024-04-07 18:15,17,6,11,0,0,0
2024-04-07 18:30,18,8,10,0,0,0
2024-04-07 18:45,4,3,1,0,0,0
2024-04-07 19:00,7,6,1,0,0,0
2024-04-07 19:15,7,2,5,0,0,0
2024-04-07 19:30,10,3,7,0,0,0
2024-04-07 19:45,12,3,9,0,0,0
2024-04-07 20:00,6,1,5,0,0,0
2024-04-07 20:15,7,1,6,0,0,0
2024-04-07 20:30,5,2,3,0,0,0
2024-04-07 20:45,8,4,4,0,0,0
2024-04-07 21:00,3,1,2,0,0,0
2024-04-07 21:15,6,0,6,0,0,0
2024-04-07 21:30,4,3,1,0,0,0
2024-04-07 21:45,4,2,2,0,0,0
2024-04-07 22:00,3,1,2,0,0,0
2024-04-07 22:15,3,1,2,0,0,0
2024-04-07 22:30,5,1,4,0,0,0
2024-04-07 22:45,0,0,0,0,0,0
2024-04-07 23:00,4,3,1,0,0,0
2024-04-07 23:15,3,3,0,0,0,0
2024-04-07 23:30,1,0,1,0,0,0
2024-04-07 23:45,1,0,1,0,0,0
2024-04-08 00:00,0,0,0,0,0,0
2024-04-08 00:15,0,0,0,0,0,0
2024-04-08 00:30,0,0,0,0,0,0
2024-04-08 00:45,0,0,0,0,0,0
2024-04-08 01:00,0,0,0,0,0,0
2024-04-08 01:15,1,0,1,0,0,0
2024-04-08 01:30,1,1,0,0,0,0
2024-04-08 01:45,0,0,0,0,0,0
2024-04-08 02:00,0,0,0,0,0,0
2024-04-08 02:15,0,0,0,0,0,0
2024-04-08 02:30,1,1,0,0,0,0
2024-04-08 02:45,0,0,0,0,0,0
2024-04-08 03:00,0,0,0,0,0,0
2024-04-08 03:15,4,0,4,0,0,0
2024-04-08 03:30,0,0,0,0,0,0
2024-04-08 03:45,1,1,0,0,0,0
2024-04-08 04:00,1,0,1,0,0,0
2024-04-08 04:15,0,0,0,0,0,0
2024-04-08 04:30,0,0,0,0,0,0
2024-04-08 04:45,1,1,0,0,0,0
2024-04-08 05:00,3,3,0,0,0,0
2024-04-08 05:15,4,4,0,0,0,0
2024-04-08 05:30,4,3,1,0,0,0
2024-04-08 05:45,4,3,1,0,0,0
2024-04-08 06:00,2,1,1,0,0,0
2024-04-08 06:15,8,7,1,0,0,0
2024-04-08 06:30,10,8,2,0,0,0
2024-04-08 06:45,19,10,9,0,0,0
2024-04-08 07:00,16,11,5,0,0,0
2024-04-08 07:15,35,24,11,0,0,0
2024-04-08 07:30,51,36,15,0,0,0
2024-04-08 07:45,36,22,14,0,0,0
2024-04-08 08:00,26,16,10,0,0,0
2024-04-08 08:15,25,19,6,0,0,0
2024-04-08 08:30,24,18,6,0,0,0
2024-04-08 08:45,16,11,5,0,0,0
2024-04-08 09:00,12,7,5,0,0,0
2024-04-08 09:15,18,9,9,0,0,0
2024-04-08 09:30,16,12,4,0,0,0
2024-04-08 09:45,18,14,4,0,0,0
2024-04-08 10:00,23,6,17,0,0,0
2024-04-08 10:15,14,8,6,0,0,0
2024-04-08 10:30,12,7,5,0,0,0
2024-04-08 10:45,22,10,12,0,0,0
2024-04-08 11:00,14,6,8,0,0,0
2024-04-08 11:15,18,8,10,0,0,0
2024-04-08 11:30,19,9,10,0,0,0
2024-04-08 11:45,17,6,11,0,0,0
2024-04-08 12:00,27,15,12,0,0,0
2024-04-08 12:15,20,6,14,0,0,0
2024-04-08 12:30,20,10,10,0,0,0
2024-04-08 12:45,18,9,9,0,0,0
2024-04-08 13:00,21,13,8,0,0,0
2024-04-08 13:15,28,15,13,0,0,0
2024-04-08 13:30,23,14,9,0,0,0
2024-04-08 13:45,14,4,10,0,0,0
2024-04-08 14:00,26,9,17,0,0,0
2024-04-08 14:15,26,16,10,0,0,0
2024-04-08 14:30,24,13,11,0,0,0
2024-04-08 14:45,22,9,13,0,0,0
2024-04-08 15:00,28,7,21,0,0,0
2024-04-08 15:15,31,12,19,0,0,0
2024-04-08 15:30,35,14,21,0,0,0
2024-04-08 15:45,25,8,17,0,0,0
2024-04-08 16:00,27,10,17,0,0,0
2024-04-08 16:15,35,11,24,0,0,0
2024-04-08 16:30,25,6,19,0,0,0
2024-04-08 16:45,27,11,16,0,0,0
2024-04-08 17:00,31,15,16,0,0,0
2024-04-08 17:15,25,12,13,0,0,0
2024-04-08 17:30,31,12,19,0,0,0
2024-04-08 17:45,29,7,22,0,0,0
2024-04-08 18:00,36,16,20,0,0,0
2024-04-08 18:15,40,19,21,0,0,0
2024-04-08 18:30,30,11,19,0,0,0
2024-04-08 18:45,25,8,17,0,0,0
2024-04-08 19:00,23,9,14,0,0,0
2024-04-08 19:15,21,9,12,0,0,0
2024-04-08 19:30,21,7,14,0,0,0
2024-04-08 19:45,18,8,10,0,0,0
2024-04-08 20:00,30,16,14,0,0,0
2024-04-08 20:15,7,5,2,0,0,0
2024-04-08 20:30,8,3,5,0,0,0
2024-04-08 20:45,10,4,6,0,0,0
2024-04-08 21:00,11,3,8,0,0,0
2024-04-08 21:15,7,4,3,0,0,0
2024-04-08 21:30,9,2,7,0,0,0
2024-04-08 21:45,9,2,7,0,0,0
2024-04-08 22:00,7,3,4,0,0,0
2024-04-08 22:15,9,4,5,0,0,0
2024-04-08 22:30,1,1,0,0,0,0
2024-04-08 22:45,4,2,2,0,0,0
2024-04-08 23:00,7,3,4,0,0,0
2024-04-08 23:15,2,1,1,0,0,0
2024-04-08 23:30,5,1,4,0,0,0
2024-04-08 23:45,0,0,0,0,0,0
