Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),353484923 (Bohlweg [Bike IN]),353484925 (Bohlweg [Bike OUT]),353484927 (Bohlweg [Bike IN]),353484928 (Bohlweg [Bike OUT]),353484929 (Bohlweg [Bike IN]),353484930 (Bohlweg [Bike OUT]),353485115 (Bohlweg [Car IN]),353485118 (Bohlweg [Car OUT]),353485121 (Bohlweg [Car IN]),353485123 (Bohlweg [Car OUT]),353485125 (Bohlweg [Car IN]),353485126 (Bohlweg [Car OUT]),353485127 (Bohlweg [Car IN]),353485128 (Bohlweg [Car OUT]),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2024-12-03 16:15,117,53,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 16:30,101,39,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 16:45,118,56,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 17:00,134,44,90,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 17:15,103,46,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 17:30,134,60,74,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 17:45,164,80,84,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 18:00,123,54,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 18:15,119,45,74,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 18:30,92,47,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 18:45,71,39,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 19:00,72,33,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 19:15,87,35,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 19:30,77,32,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 19:45,74,26,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 20:00,61,25,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 20:15,84,21,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 20:30,59,14,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 20:45,47,19,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 21:00,38,15,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 21:15,52,11,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 21:30,31,10,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 21:45,35,9,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 22:00,34,12,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 22:15,42,15,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 22:30,37,7,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 22:45,18,6,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 23:00,29,6,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 23:15,12,8,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 23:30,8,5,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-03 23:45,11,0,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 00:00,11,3,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 00:15,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 00:30,7,0,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 00:45,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 01:00,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 01:15,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 01:30,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 01:45,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 02:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 02:15,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 02:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 02:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 03:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 03:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 03:30,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 03:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 04:00,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 04:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 04:30,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 04:45,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 05:00,7,2,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 05:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 05:30,9,5,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 05:45,18,12,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 06:00,17,9,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 06:15,23,15,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 06:30,27,21,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 06:45,50,39,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 07:00,51,37,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 07:15,101,73,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 07:30,218,159,59,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 07:45,214,153,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 08:00,136,108,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 08:15,124,89,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 08:30,104,86,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 08:45,132,94,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 09:00,79,56,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 09:15,121,69,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 09:30,99,64,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 09:45,139,103,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 10:00,83,65,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 10:15,85,62,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 10:30,68,41,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 10:45,65,43,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 11:00,82,50,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 11:15,81,40,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 11:30,74,42,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 11:45,112,46,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 12:00,99,56,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 12:15,80,44,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 12:30,81,43,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 12:45,71,32,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 13:00,127,58,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 13:15,103,42,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 13:30,75,36,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 13:45,130,58,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 14:00,115,46,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 14:15,86,41,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 14:30,97,43,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 14:45,130,78,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 15:00,110,53,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 15:15,94,49,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 15:30,132,77,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 15:45,131,57,74,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 16:00,136,67,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 16:15,129,54,75,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 16:30,118,44,74,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 16:45,119,56,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 17:00,101,48,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 17:15,134,47,87,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 17:30,118,57,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 17:45,144,71,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 18:00,121,59,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 18:15,114,44,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 18:30,90,41,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 18:45,88,51,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 19:00,70,25,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 19:15,80,34,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 19:30,53,20,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 19:45,93,32,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 20:00,74,24,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 20:15,70,20,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 20:30,55,11,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 20:45,31,8,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 21:00,42,14,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 21:15,29,10,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 21:30,33,8,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 21:45,36,13,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 22:00,37,12,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 22:15,36,5,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 22:30,39,9,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 22:45,30,12,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 23:00,26,9,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 23:15,25,13,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 23:30,17,5,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-04 23:45,16,3,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 00:00,9,4,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 00:15,10,2,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 00:30,20,16,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 00:45,7,3,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 01:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 01:15,8,1,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 01:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 01:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 02:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 02:15,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 02:30,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 02:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 03:00,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 03:15,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 03:30,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 03:45,6,0,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 04:00,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 04:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 04:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 04:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 05:00,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 05:15,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 05:30,11,7,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 05:45,7,3,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 06:00,12,6,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 06:15,26,16,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 06:30,21,13,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 06:45,49,35,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 07:00,34,27,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 07:15,94,70,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 07:30,189,136,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 07:45,218,163,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 08:00,143,104,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 08:15,120,88,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 08:30,131,86,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 08:45,104,71,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 09:00,75,48,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 09:15,65,44,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 09:30,98,65,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 09:45,119,94,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 10:00,88,70,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 10:15,77,45,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 10:30,58,38,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 10:45,80,44,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 11:00,66,42,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 11:15,66,40,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 11:30,69,36,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 11:45,85,53,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 12:00,102,52,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 12:15,75,28,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 12:30,57,26,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 12:45,62,29,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 13:00,95,43,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 13:15,61,19,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 13:30,51,27,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 13:45,94,34,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 14:00,98,34,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 14:15,78,26,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 14:30,67,28,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 14:45,92,56,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 15:00,77,34,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 15:15,77,31,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 15:30,120,80,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 15:45,134,62,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 16:00,141,55,86,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 16:15,110,42,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 16:30,83,31,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 16:45,96,56,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 17:00,102,39,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 17:15,107,50,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 17:30,123,51,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 17:45,115,50,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 18:00,101,38,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 18:15,108,58,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 18:30,98,36,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 18:45,96,51,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 19:00,55,23,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 19:15,66,27,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 19:30,48,26,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 19:45,69,29,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 20:00,57,19,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 20:15,46,12,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 20:30,43,20,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 20:45,37,13,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 21:00,30,9,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 21:15,32,11,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 21:30,29,11,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 21:45,35,13,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 22:00,43,11,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 22:15,23,3,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 22:30,29,7,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 22:45,24,12,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 23:00,26,7,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 23:15,17,2,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 23:30,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-05 23:45,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 00:00,12,1,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 00:15,6,3,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 00:30,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 00:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 01:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 01:15,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 01:30,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 01:45,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 02:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 02:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 02:30,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 02:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 03:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 03:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 03:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 03:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 04:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 04:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 04:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 04:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 05:00,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 05:15,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 05:30,8,5,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 05:45,10,4,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 06:00,8,7,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 06:15,22,13,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 06:30,18,15,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 06:45,43,26,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 07:00,46,40,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 07:15,51,39,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 07:30,178,130,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 07:45,152,100,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 08:00,97,72,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 08:15,72,51,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 08:30,61,42,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 08:45,95,65,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 09:00,58,36,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 09:15,55,36,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 09:30,50,36,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 09:45,65,41,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 10:00,51,33,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 10:15,23,14,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-12-06 10:30,43,15,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
