Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),353485115 (Bohlweg PKW Stadteinwärts),353485118 (Bohlweg PKW Stadtauswärts),353485121 (Bohlweg PKW Stadteinwärts),353485123 (Bohlweg PKW Stadtauswärts),353485125 (Bohlweg PKW Stadteinwärts),353485126 (Bohlweg PKW Stadtauswärts),353485127 (Bohlweg PKW Stadteinwärts),353485128 (Bohlweg PKW Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2025-06-06 09:30,79,59,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 09:45,98,66,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 10:00,80,56,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 10:15,58,34,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 10:30,62,36,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 10:45,75,37,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 11:00,77,43,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 11:15,87,49,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 11:30,68,40,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 11:45,90,53,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 12:00,70,33,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 12:15,84,53,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 12:30,87,45,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 12:45,91,34,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 13:00,177,83,94,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 13:15,116,47,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 13:30,98,40,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 13:45,90,48,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 14:00,108,51,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 14:15,115,57,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 14:30,90,41,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 14:45,112,54,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 15:00,95,34,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 15:15,125,56,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 15:30,101,39,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 15:45,109,56,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 16:00,107,49,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 16:15,95,37,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 16:30,115,61,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 16:45,115,64,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 17:00,123,57,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 17:15,129,69,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 17:30,80,31,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 17:45,116,47,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 18:00,99,34,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 18:15,79,32,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 18:30,88,34,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 18:45,82,43,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 19:00,67,27,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 19:15,75,38,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 19:30,53,26,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 19:45,31,21,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 20:00,57,30,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 20:15,47,20,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 20:30,56,17,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 20:45,31,23,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 21:00,31,11,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 21:15,38,22,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 21:30,30,10,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 21:45,24,11,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 22:00,35,13,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 22:15,43,16,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 22:30,29,16,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 22:45,40,12,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 23:00,16,11,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 23:15,16,6,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 23:30,21,8,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-06 23:45,21,5,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 00:00,25,9,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 00:15,12,3,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 00:30,19,7,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 00:45,7,1,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 01:00,13,9,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 01:15,12,5,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 01:30,11,2,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 01:45,6,1,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 02:00,7,1,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 02:15,7,3,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 02:30,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 02:45,6,0,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 03:00,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 03:15,6,0,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 03:30,9,4,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 03:45,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 04:00,8,3,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 04:15,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 04:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 04:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 05:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 05:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 05:30,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 05:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 06:00,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 06:15,8,6,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 06:30,7,6,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 06:45,8,7,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 07:00,13,10,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 07:15,7,5,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 07:30,15,8,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 07:45,17,13,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 08:00,11,7,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 08:15,25,10,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 08:30,18,10,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 08:45,30,18,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 09:00,31,19,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 09:15,35,26,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 09:30,42,22,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 09:45,53,41,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 10:00,53,45,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 10:15,81,56,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 10:30,66,44,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 10:45,71,41,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 11:00,80,53,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 11:15,70,46,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 11:30,74,55,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 11:45,68,39,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 12:00,39,19,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 12:15,71,39,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 12:30,26,15,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 12:45,59,27,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 13:00,65,26,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 13:15,55,27,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 13:30,62,22,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 13:45,83,45,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 14:00,61,39,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 14:15,55,26,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 14:30,94,39,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 14:45,69,27,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 15:00,84,31,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 15:15,52,19,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 15:30,56,30,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 15:45,45,22,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 16:00,53,33,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 16:15,46,18,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 16:30,26,12,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 16:45,58,23,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 17:00,42,15,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 17:15,43,20,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 17:30,65,29,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 17:45,65,35,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 18:00,38,14,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 18:15,49,29,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 18:30,54,27,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 18:45,47,31,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 19:00,37,17,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 19:15,47,27,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 19:30,36,12,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 19:45,48,24,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 20:00,49,27,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 20:15,23,10,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 20:30,23,10,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 20:45,24,10,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 21:00,32,18,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 21:15,27,16,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 21:30,23,13,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 21:45,6,6,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 22:00,14,6,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 22:15,11,5,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 22:30,18,3,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 22:45,7,2,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 23:00,13,3,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 23:15,21,11,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 23:30,23,10,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-07 23:45,21,6,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 00:00,13,5,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 00:15,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 00:30,12,4,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 00:45,18,6,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 01:00,15,10,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 01:15,6,0,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 01:30,7,1,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 01:45,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 02:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 02:15,7,0,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 02:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 02:45,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 03:00,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 03:15,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 03:30,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 03:45,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 04:00,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 04:15,7,0,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 04:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 04:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 05:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 05:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 05:30,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 05:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 06:00,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 06:15,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 06:30,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 06:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 07:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 07:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 07:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 07:45,5,3,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 08:00,7,5,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 08:15,10,6,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 08:30,8,1,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 08:45,10,2,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 09:00,20,4,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 09:15,9,5,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 09:30,8,5,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 09:45,33,16,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 10:00,36,18,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 10:15,22,13,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 10:30,18,5,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 10:45,39,18,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 11:00,22,10,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 11:15,18,10,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 11:30,48,19,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 11:45,25,13,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 12:00,10,4,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 12:15,21,8,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 12:30,31,11,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 12:45,22,12,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 13:00,21,8,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 13:15,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 13:30,26,15,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 13:45,32,21,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 14:00,26,17,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 14:15,43,19,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 14:30,48,36,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 14:45,22,5,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 15:00,17,8,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 15:15,28,10,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 15:30,27,18,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 15:45,32,14,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 16:00,29,18,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 16:15,30,20,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 16:30,14,5,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 16:45,23,13,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 17:00,15,6,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 17:15,34,13,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 17:30,16,12,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 17:45,18,13,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 18:00,33,13,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 18:15,27,10,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 18:30,19,17,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 18:45,27,14,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 19:00,24,12,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 19:15,25,14,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 19:30,33,19,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 19:45,28,13,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 20:00,19,10,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 20:15,14,5,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 20:30,19,10,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 20:45,31,8,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 21:00,14,5,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 21:15,13,3,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 21:30,20,10,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 21:45,10,6,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 22:00,14,4,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 22:15,19,6,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 22:30,12,2,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 22:45,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 23:00,8,3,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 23:15,11,5,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 23:30,11,6,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-08 23:45,10,6,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 00:00,11,7,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 00:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 00:30,6,5,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 00:45,12,7,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 01:00,6,3,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 01:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 01:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 01:45,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 02:00,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 02:15,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 02:30,4,2,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 02:45,4,4,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 03:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-09 03:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
