Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),353485115 (Bohlweg PKW Stadteinwärts),353485118 (Bohlweg PKW Stadtauswärts),353485121 (Bohlweg PKW Stadteinwärts),353485123 (Bohlweg PKW Stadtauswärts),353485125 (Bohlweg PKW Stadteinwärts),353485126 (Bohlweg PKW Stadtauswärts),353485127 (Bohlweg PKW Stadteinwärts),353485128 (Bohlweg PKW Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2025-07-03 15:30,137,52,85,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 15:45,179,83,96,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 16:00,175,83,92,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 16:15,159,56,103,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 16:30,139,71,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 16:45,148,67,81,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 17:00,166,61,105,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 17:15,140,67,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 17:30,182,88,94,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 17:45,159,72,87,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 18:00,125,52,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 18:15,142,65,77,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 18:30,160,62,98,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 18:45,165,68,97,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 19:00,127,68,59,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 19:15,114,63,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 19:30,62,31,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 19:45,94,48,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 20:00,96,39,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 20:15,88,34,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 20:30,75,19,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 20:45,37,17,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 21:00,54,18,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 21:15,43,13,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 21:30,55,22,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 21:45,43,8,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 22:00,76,33,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 22:15,55,15,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 22:30,34,9,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 22:45,40,22,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 23:00,42,17,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 23:15,27,8,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 23:30,26,8,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 23:45,14,5,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 00:00,11,2,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 00:15,10,4,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 00:30,10,7,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 00:45,7,2,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 01:00,8,5,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 01:15,8,2,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 01:30,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 01:45,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 02:00,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 02:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 02:30,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 02:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 03:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 03:15,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 03:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 03:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 04:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 04:15,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 04:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 04:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 05:00,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 05:15,13,2,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 05:30,15,7,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 05:45,15,9,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 06:00,26,19,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 06:15,20,14,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 06:30,28,19,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 06:45,54,40,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 07:00,53,33,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 07:15,92,69,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 07:30,184,128,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 07:45,219,153,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 08:00,128,91,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 08:15,108,78,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 08:30,119,88,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 08:45,132,78,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 09:00,88,49,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 09:15,80,55,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 09:30,86,54,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 09:45,108,72,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 10:00,97,62,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 10:15,90,66,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 10:30,105,66,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 10:45,98,56,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 11:00,74,39,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 11:15,99,58,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 11:30,98,54,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 11:45,132,73,59,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 12:00,78,48,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 12:15,99,58,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 12:30,132,65,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 12:45,136,68,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 13:00,193,92,101,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 13:15,125,67,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 13:30,125,48,77,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 13:45,138,63,75,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 14:00,133,65,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 14:15,123,61,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 14:30,148,81,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 14:45,145,73,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 15:00,144,74,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 15:15,134,68,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 15:30,143,76,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 15:45,125,67,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 16:00,157,60,97,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 16:15,113,47,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 16:30,126,51,75,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 16:45,141,70,71,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 17:00,132,69,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 17:15,87,38,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 17:30,149,67,82,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 17:45,164,70,94,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 18:00,159,49,110,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 18:15,142,66,76,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 18:30,126,64,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 18:45,147,60,87,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 19:00,108,45,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 19:15,116,49,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 19:30,102,33,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 19:45,80,37,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 20:00,66,16,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 20:15,74,36,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 20:30,48,21,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 20:45,59,17,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 21:00,64,35,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 21:15,51,25,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 21:30,77,52,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 21:45,74,54,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 22:00,61,29,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 22:15,37,9,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 22:30,49,20,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 22:45,58,20,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 23:00,50,16,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 23:15,42,14,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 23:30,39,21,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-04 23:45,26,8,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 00:00,45,14,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 00:15,26,2,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 00:30,22,10,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 00:45,35,12,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 01:00,19,7,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 01:15,18,4,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 01:30,11,2,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 01:45,18,2,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 02:00,16,9,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 02:15,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 02:30,15,6,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 02:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 03:00,9,4,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 03:15,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 03:30,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 03:45,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 04:00,12,1,11,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 04:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 04:30,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 04:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 05:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 05:15,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 05:30,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 05:45,10,8,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 06:00,8,5,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 06:15,5,5,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 06:30,10,6,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 06:45,19,16,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 07:00,12,8,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 07:15,13,9,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 07:30,38,28,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 07:45,39,29,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 08:00,39,30,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 08:15,46,29,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 08:30,80,59,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 08:45,68,45,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 09:00,45,35,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 09:15,78,56,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 09:30,58,41,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 09:45,85,62,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 10:00,92,59,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 10:15,106,64,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 10:30,128,83,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 10:45,123,71,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 11:00,109,56,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 11:15,95,60,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 11:30,128,77,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 11:45,103,61,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 12:00,150,82,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 12:15,122,67,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 12:30,125,60,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 12:45,142,69,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 13:00,107,50,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 13:15,115,46,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 13:30,111,64,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 13:45,127,69,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 14:00,123,53,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 14:15,106,45,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 14:30,99,35,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 14:45,112,45,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 15:00,107,58,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 15:15,104,51,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 15:30,103,52,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 15:45,110,63,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 16:00,85,40,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 16:15,97,50,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 16:30,94,51,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 16:45,62,27,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 17:00,59,34,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 17:15,104,40,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 17:30,83,45,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 17:45,118,69,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 18:00,89,46,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 18:15,112,49,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 18:30,72,28,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 18:45,92,54,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 19:00,101,57,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 19:15,95,37,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 19:30,75,35,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 19:45,68,38,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 20:00,50,27,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 20:15,58,30,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 20:30,35,17,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 20:45,36,13,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 21:00,35,17,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 21:15,43,19,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 21:30,54,36,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 21:45,39,20,19,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 22:00,68,38,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 22:15,70,39,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 22:30,58,26,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 22:45,46,24,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 23:00,32,14,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 23:15,19,9,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 23:30,19,6,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-05 23:45,24,9,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 00:00,33,10,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 00:15,30,13,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 00:30,27,2,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 00:45,31,17,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 01:00,13,4,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 01:15,10,4,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 01:30,12,5,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 01:45,12,4,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 02:00,15,7,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 02:15,18,10,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 02:30,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 02:45,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 03:00,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 03:15,9,1,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 03:30,6,1,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 03:45,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 04:00,7,5,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 04:15,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 04:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 04:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 05:00,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 05:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 05:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 05:45,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 06:00,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 06:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 06:30,6,6,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 06:45,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 07:00,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 07:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 07:30,10,9,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 07:45,17,13,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 08:00,8,4,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 08:15,13,7,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 08:30,13,10,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 08:45,40,33,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 09:00,29,13,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-06 09:15,11,7,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
