Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status
2025-12-05 00:00,13,6,7,,,,,,,0,0,0,,,,,,
2025-12-05 00:15,7,3,4,,,,,,,0,0,0,,,,,,
2025-12-05 00:30,6,6,0,,,,,,,0,0,0,,,,,,
2025-12-05 00:45,11,3,8,,,,,,,0,0,0,,,,,,
2025-12-05 01:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-12-05 01:15,4,1,3,,,,,,,0,0,0,,,,,,
2025-12-05 01:30,4,0,4,,,,,,,0,0,0,,,,,,
2025-12-05 01:45,7,0,7,,,,,,,0,0,0,,,,,,
2025-12-05 02:00,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-05 02:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-05 02:30,3,0,3,,,,,,,0,0,0,,,,,,
2025-12-05 02:45,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-05 03:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-05 03:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-05 03:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-05 03:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-05 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-05 04:15,1,1,0,,,,,,,0,0,0,,,,,,
2025-12-05 04:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-05 04:45,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-05 05:00,4,2,2,,,,,,,0,0,0,,,,,,
2025-12-05 05:15,6,2,4,,,,,,,0,0,0,,,,,,
2025-12-05 05:30,10,8,2,,,,,,,0,0,0,,,,,,
2025-12-05 05:45,10,7,3,,,,,,,0,0,0,,,,,,
2025-12-05 06:00,5,5,0,,,,,,,0,0,0,,,,,,
2025-12-05 06:15,5,1,4,,,,,,,0,0,0,,,,,,
2025-12-05 06:30,26,23,3,,,,,,,0,0,0,,,,,,
2025-12-05 06:45,34,25,9,,,,,,,0,0,0,,,,,,
2025-12-05 07:00,34,28,6,,,,,,,0,0,0,,,,,,
2025-12-05 07:15,64,41,23,,,,,,,0,0,0,,,,,,
2025-12-05 07:30,167,121,46,,,,,,,0,0,0,,,,,,
2025-12-05 07:45,151,112,39,,,,,,,0,0,0,,,,,,
2025-12-05 08:00,89,72,17,,,,,,,0,0,0,,,,,,
2025-12-05 08:15,83,53,30,,,,,,,0,0,0,,,,,,
2025-12-05 08:30,76,59,17,,,,,,,0,0,0,,,,,,
2025-12-05 08:45,86,59,27,,,,,,,0,0,0,,,,,,
2025-12-05 09:00,62,47,15,,,,,,,0,0,0,,,,,,
2025-12-05 09:15,58,42,16,,,,,,,0,0,0,,,,,,
2025-12-05 09:30,66,47,19,,,,,,,0,0,0,,,,,,
2025-12-05 09:45,97,65,32,,,,,,,0,0,0,,,,,,
2025-12-05 10:00,55,45,10,,,,,,,0,0,0,,,,,,
2025-12-05 10:15,47,29,18,,,,,,,0,0,0,,,,,,
2025-12-05 10:30,38,27,11,,,,,,,0,0,0,,,,,,
2025-12-05 10:45,58,31,27,,,,,,,0,0,0,,,,,,
2025-12-05 11:00,52,34,18,,,,,,,0,0,0,,,,,,
2025-12-05 11:15,85,57,28,,,,,,,0,0,0,,,,,,
2025-12-05 11:30,68,32,36,,,,,,,0,0,0,,,,,,
2025-12-05 11:45,63,36,27,,,,,,,0,0,0,,,,,,
2025-12-05 12:00,78,42,36,,,,,,,0,0,0,,,,,,
2025-12-05 12:15,69,32,37,,,,,,,0,0,0,,,,,,
2025-12-05 12:30,71,33,38,,,,,,,0,0,0,,,,,,
2025-12-05 12:45,77,35,42,,,,,,,0,0,0,,,,,,
2025-12-05 13:00,143,71,72,,,,,,,0,0,0,,,,,,
2025-12-05 13:15,114,39,75,,,,,,,0,0,0,,,,,,
2025-12-05 13:30,82,42,40,,,,,,,0,0,0,,,,,,
2025-12-05 13:45,112,48,64,,,,,,,0,0,0,,,,,,
2025-12-05 14:00,82,36,46,,,,,,,0,0,0,,,,,,
2025-12-05 14:15,89,35,54,,,,,,,0,0,0,,,,,,
2025-12-05 14:30,78,28,50,,,,,,,0,0,0,,,,,,
2025-12-05 14:45,105,47,58,,,,,,,0,0,0,,,,,,
2025-12-05 15:00,102,38,64,,,,,,,0,0,0,,,,,,
2025-12-05 15:15,73,28,45,,,,,,,0,0,0,,,,,,
2025-12-05 15:30,86,28,58,,,,,,,0,0,0,,,,,,
2025-12-05 15:45,99,59,40,,,,,,,0,0,0,,,,,,
2025-12-05 16:00,93,47,46,,,,,,,0,0,0,,,,,,
2025-12-05 16:15,77,30,47,,,,,,,0,0,0,,,,,,
2025-12-05 16:30,82,42,40,,,,,,,0,0,0,,,,,,
2025-12-05 16:45,115,64,51,,,,,,,0,0,0,,,,,,
2025-12-05 17:00,88,49,39,,,,,,,0,0,0,,,,,,
2025-12-05 17:15,81,41,40,,,,,,,0,0,0,,,,,,
2025-12-05 17:30,81,47,34,,,,,,,0,0,0,,,,,,
2025-12-05 17:45,87,45,42,,,,,,,0,0,0,,,,,,
2025-12-05 18:00,70,42,28,,,,,,,0,0,0,,,,,,
2025-12-05 18:15,83,44,39,,,,,,,0,0,0,,,,,,
2025-12-05 18:30,60,34,26,,,,,,,0,0,0,,,,,,
2025-12-05 18:45,86,49,37,,,,,,,0,0,0,,,,,,
2025-12-05 19:00,74,37,37,,,,,,,0,0,0,,,,,,
2025-12-05 19:15,52,30,22,,,,,,,0,0,0,,,,,,
2025-12-05 19:30,57,24,33,,,,,,,0,0,0,,,,,,
2025-12-05 19:45,47,20,27,,,,,,,0,0,0,,,,,,
2025-12-05 20:00,50,22,28,,,,,,,0,0,0,,,,,,
2025-12-05 20:15,46,20,26,,,,,,,0,0,0,,,,,,
2025-12-05 20:30,46,26,20,,,,,,,0,0,0,,,,,,
2025-12-05 20:45,37,19,18,,,,,,,0,0,0,,,,,,
2025-12-05 21:00,32,12,20,,,,,,,0,0,0,,,,,,
2025-12-05 21:15,45,15,30,,,,,,,0,0,0,,,,,,
2025-12-05 21:30,37,9,28,,,,,,,0,0,0,,,,,,
2025-12-05 21:45,32,12,20,,,,,,,0,0,0,,,,,,
2025-12-05 22:00,41,12,29,,,,,,,0,0,0,,,,,,
2025-12-05 22:15,32,15,17,,,,,,,0,0,0,,,,,,
2025-12-05 22:30,37,12,25,,,,,,,0,0,0,,,,,,
2025-12-05 22:45,36,8,28,,,,,,,0,0,0,,,,,,
2025-12-05 23:00,36,16,20,,,,,,,0,0,0,,,,,,
2025-12-05 23:15,32,15,17,,,,,,,0,0,0,,,,,,
2025-12-05 23:30,26,6,20,,,,,,,0,0,0,,,,,,
2025-12-05 23:45,25,7,18,,,,,,,0,0,0,,,,,,
2025-12-06 00:00,28,6,22,,,,,,,0,0,0,,,,,,
2025-12-06 00:15,21,5,16,,,,,,,0,0,0,,,,,,
2025-12-06 00:30,12,4,8,,,,,,,0,0,0,,,,,,
2025-12-06 00:45,19,5,14,,,,,,,0,0,0,,,,,,
2025-12-06 01:00,18,2,16,,,,,,,0,0,0,,,,,,
2025-12-06 01:15,18,10,8,,,,,,,0,0,0,,,,,,
2025-12-06 01:30,23,4,19,,,,,,,0,0,0,,,,,,
2025-12-06 01:45,16,1,15,,,,,,,0,0,0,,,,,,
2025-12-06 02:00,6,1,5,,,,,,,0,0,0,,,,,,
2025-12-06 02:15,12,0,12,,,,,,,0,0,0,,,,,,
2025-12-06 02:30,11,3,8,,,,,,,0,0,0,,,,,,
2025-12-06 02:45,6,0,6,,,,,,,0,0,0,,,,,,
2025-12-06 03:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-06 03:15,11,1,10,,,,,,,0,0,0,,,,,,
2025-12-06 03:30,9,2,7,,,,,,,0,0,0,,,,,,
2025-12-06 03:45,6,1,5,,,,,,,0,0,0,,,,,,
2025-12-06 04:00,5,0,5,,,,,,,0,0,0,,,,,,
2025-12-06 04:15,4,0,4,,,,,,,0,0,0,,,,,,
2025-12-06 04:30,9,5,4,,,,,,,0,0,0,,,,,,
2025-12-06 04:45,4,2,2,,,,,,,0,0,0,,,,,,
2025-12-06 05:00,3,3,0,,,,,,,0,0,0,,,,,,
2025-12-06 05:15,2,1,1,,,,,,,0,0,0,,,,,,
2025-12-06 05:30,8,5,3,,,,,,,0,0,0,,,,,,
2025-12-06 05:45,5,1,4,,,,,,,0,0,0,,,,,,
2025-12-06 06:00,6,3,3,,,,,,,0,0,0,,,,,,
2025-12-06 06:15,5,3,2,,,,,,,0,0,0,,,,,,
2025-12-06 06:30,6,3,3,,,,,,,0,0,0,,,,,,
2025-12-06 06:45,6,6,0,,,,,,,0,0,0,,,,,,
2025-12-06 07:00,4,3,1,,,,,,,0,0,0,,,,,,
2025-12-06 07:15,12,7,5,,,,,,,0,0,0,,,,,,
2025-12-06 07:30,14,12,2,,,,,,,0,0,0,,,,,,
2025-12-06 07:45,16,11,5,,,,,,,0,0,0,,,,,,
2025-12-06 08:00,16,9,7,,,,,,,0,0,0,,,,,,
2025-12-06 08:15,11,7,4,,,,,,,0,0,0,,,,,,
2025-12-06 08:30,22,17,5,,,,,,,0,0,0,,,,,,
2025-12-06 08:45,24,18,6,,,,,,,0,0,0,,,,,,
2025-12-06 09:00,26,14,12,,,,,,,0,0,0,,,,,,
2025-12-06 09:15,34,22,12,,,,,,,0,0,0,,,,,,
2025-12-06 09:30,29,21,8,,,,,,,0,0,0,,,,,,
2025-12-06 09:45,46,34,12,,,,,,,0,0,0,,,,,,
2025-12-06 10:00,33,25,8,,,,,,,0,0,0,,,,,,
2025-12-06 10:15,50,36,14,,,,,,,0,0,0,,,,,,
2025-12-06 10:30,42,29,13,,,,,,,0,0,0,,,,,,
2025-12-06 10:45,62,30,32,,,,,,,0,0,0,,,,,,
2025-12-06 11:00,48,32,16,,,,,,,0,0,0,,,,,,
2025-12-06 11:15,49,30,19,,,,,,,0,0,0,,,,,,
2025-12-06 11:30,47,26,21,,,,,,,0,0,0,,,,,,
2025-12-06 11:45,60,43,17,,,,,,,0,0,0,,,,,,
2025-12-06 12:00,50,28,22,,,,,,,0,0,0,,,,,,
2025-12-06 12:15,59,41,18,,,,,,,0,0,0,,,,,,
2025-12-06 12:30,59,29,30,,,,,,,0,0,0,,,,,,
2025-12-06 12:45,72,41,31,,,,,,,0,0,0,,,,,,
2025-12-06 13:00,55,28,27,,,,,,,0,0,0,,,,,,
2025-12-06 13:15,58,30,28,,,,,,,0,0,0,,,,,,
2025-12-06 13:30,57,29,28,,,,,,,0,0,0,,,,,,
2025-12-06 13:45,76,39,37,,,,,,,0,0,0,,,,,,
2025-12-06 14:00,77,41,36,,,,,,,0,0,0,,,,,,
2025-12-06 14:15,62,38,24,,,,,,,0,0,0,,,,,,
2025-12-06 14:30,52,22,30,,,,,,,0,0,0,,,,,,
2025-12-06 14:45,71,45,26,,,,,,,0,0,0,,,,,,
2025-12-06 15:00,50,24,26,,,,,,,0,0,0,,,,,,
2025-12-06 15:15,60,39,21,,,,,,,0,0,0,,,,,,
2025-12-06 15:30,48,25,23,,,,,,,0,0,0,,,,,,
2025-12-06 15:45,52,18,34,,,,,,,0,0,0,,,,,,
2025-12-06 16:00,49,26,23,,,,,,,0,0,0,,,,,,
2025-12-06 16:15,43,24,19,,,,,,,0,0,0,,,,,,
2025-12-06 16:30,37,19,18,,,,,,,0,0,0,,,,,,
2025-12-06 16:45,64,41,23,,,,,,,0,0,0,,,,,,
2025-12-06 17:00,44,19,25,,,,,,,0,0,0,,,,,,
2025-12-06 17:15,56,27,29,,,,,,,0,0,0,,,,,,
2025-12-06 17:30,60,27,33,,,,,,,0,0,0,,,,,,
2025-12-06 17:45,65,30,35,,,,,,,0,0,0,,,,,,
2025-12-06 18:00,43,24,19,,,,,,,0,0,0,,,,,,
2025-12-06 18:15,36,14,22,,,,,,,0,0,0,,,,,,
2025-12-06 18:30,41,26,15,,,,,,,0,0,0,,,,,,
2025-12-06 18:45,36,21,15,,,,,,,0,0,0,,,,,,
2025-12-06 19:00,50,27,23,,,,,,,0,0,0,,,,,,
2025-12-06 19:15,43,23,20,,,,,,,0,0,0,,,,,,
2025-12-06 19:30,31,14,17,,,,,,,0,0,0,,,,,,
2025-12-06 19:45,38,17,21,,,,,,,0,0,0,,,,,,
2025-12-06 20:00,40,19,21,,,,,,,0,0,0,,,,,,
2025-12-06 20:15,32,17,15,,,,,,,0,0,0,,,,,,
2025-12-06 20:30,25,12,13,,,,,,,0,0,0,,,,,,
2025-12-06 20:45,20,13,7,,,,,,,0,0,0,,,,,,
2025-12-06 21:00,20,8,12,,,,,,,0,0,0,,,,,,
2025-12-06 21:15,36,9,27,,,,,,,0,0,0,,,,,,
2025-12-06 21:30,26,7,19,,,,,,,0,0,0,,,,,,
2025-12-06 21:45,18,7,11,,,,,,,0,0,0,,,,,,
2025-12-06 22:00,13,4,9,,,,,,,0,0,0,,,,,,
2025-12-06 22:15,15,6,9,,,,,,,0,0,0,,,,,,
2025-12-06 22:30,26,10,16,,,,,,,0,0,0,,,,,,
2025-12-06 22:45,18,5,13,,,,,,,0,0,0,,,,,,
2025-12-06 23:00,20,9,11,,,,,,,0,0,0,,,,,,
2025-12-06 23:15,15,4,11,,,,,,,0,0,0,,,,,,
2025-12-06 23:30,25,11,14,,,,,,,0,0,0,,,,,,
2025-12-06 23:45,13,1,12,,,,,,,0,0,0,,,,,,
2025-12-07 00:00,16,5,11,,,,,,,0,0,0,,,,,,
2025-12-07 00:15,16,2,14,,,,,,,0,0,0,,,,,,
2025-12-07 00:30,18,4,14,,,,,,,0,0,0,,,,,,
2025-12-07 00:45,11,3,8,,,,,,,0,0,0,,,,,,
2025-12-07 01:00,15,5,10,,,,,,,0,0,0,,,,,,
2025-12-07 01:15,9,3,6,,,,,,,0,0,0,,,,,,
2025-12-07 01:30,6,2,4,,,,,,,0,0,0,,,,,,
2025-12-07 01:45,7,6,1,,,,,,,0,0,0,,,,,,
2025-12-07 02:00,12,5,7,,,,,,,0,0,0,,,,,,
2025-12-07 02:15,7,3,4,,,,,,,0,0,0,,,,,,
2025-12-07 02:30,5,0,5,,,,,,,0,0,0,,,,,,
2025-12-07 02:45,8,4,4,,,,,,,0,0,0,,,,,,
2025-12-07 03:00,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-07 03:15,4,3,1,,,,,,,0,0,0,,,,,,
2025-12-07 03:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-07 03:45,4,1,3,,,,,,,0,0,0,,,,,,
2025-12-07 04:00,4,0,4,,,,,,,0,0,0,,,,,,
2025-12-07 04:15,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-07 04:30,5,2,3,,,,,,,0,0,0,,,,,,
2025-12-07 04:45,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-07 05:00,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-07 05:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-07 05:30,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-07 05:45,2,1,1,,,,,,,0,0,0,,,,,,
2025-12-07 06:00,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-07 06:15,2,1,1,,,,,,,0,0,0,,,,,,
2025-12-07 06:30,6,5,1,,,,,,,0,0,0,,,,,,
2025-12-07 06:45,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-07 07:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-07 07:15,3,2,1,,,,,,,0,0,0,,,,,,
2025-12-07 07:30,6,5,1,,,,,,,0,0,0,,,,,,
2025-12-07 07:45,3,2,1,,,,,,,0,0,0,,,,,,
2025-12-07 08:00,5,3,2,,,,,,,0,0,0,,,,,,
2025-12-07 08:15,7,3,4,,,,,,,0,0,0,,,,,,
2025-12-07 08:30,9,4,5,,,,,,,0,0,0,,,,,,
2025-12-07 08:45,13,7,6,,,,,,,0,0,0,,,,,,
2025-12-07 09:00,11,6,5,,,,,,,0,0,0,,,,,,
2025-12-07 09:15,21,13,8,,,,,,,0,0,0,,,,,,
2025-12-07 09:30,15,6,9,,,,,,,0,0,0,,,,,,
2025-12-07 09:45,34,18,16,,,,,,,0,0,0,,,,,,
2025-12-07 10:00,21,15,6,,,,,,,0,0,0,,,,,,
2025-12-07 10:15,40,28,12,,,,,,,0,0,0,,,,,,
2025-12-07 10:30,36,20,16,,,,,,,0,0,0,,,,,,
2025-12-07 10:45,36,20,16,,,,,,,0,0,0,,,,,,
2025-12-07 11:00,30,22,8,,,,,,,0,0,0,,,,,,
2025-12-07 11:15,24,14,10,,,,,,,0,0,0,,,,,,
2025-12-07 11:30,38,20,18,,,,,,,0,0,0,,,,,,
2025-12-07 11:45,37,19,18,,,,,,,0,0,0,,,,,,
2025-12-07 12:00,44,18,26,,,,,,,0,0,0,,,,,,
2025-12-07 12:15,28,13,15,,,,,,,0,0,0,,,,,,
2025-12-07 12:30,30,19,11,,,,,,,0,0,0,,,,,,
2025-12-07 12:45,45,21,24,,,,,,,0,0,0,,,,,,
2025-12-07 13:00,56,37,19,,,,,,,0,0,0,,,,,,
2025-12-07 13:15,40,23,17,,,,,,,0,0,0,,,,,,
2025-12-07 13:30,42,23,19,,,,,,,0,0,0,,,,,,
2025-12-07 13:45,42,19,23,,,,,,,0,0,0,,,,,,
2025-12-07 14:00,44,30,14,,,,,,,0,0,0,,,,,,
2025-12-07 14:15,28,16,12,,,,,,,0,0,0,,,,,,
2025-12-07 14:30,36,22,14,,,,,,,0,0,0,,,,,,
2025-12-07 14:45,43,24,19,,,,,,,0,0,0,,,,,,
2025-12-07 15:00,47,22,25,,,,,,,0,0,0,,,,,,
2025-12-07 15:15,65,40,25,,,,,,,0,0,0,,,,,,
2025-12-07 15:30,45,30,15,,,,,,,0,0,0,,,,,,
2025-12-07 15:45,83,55,28,,,,,,,0,0,0,,,,,,
2025-12-07 16:00,66,49,17,,,,,,,0,0,0,,,,,,
2025-12-07 16:15,90,71,19,,,,,,,0,0,0,,,,,,
2025-12-07 16:30,57,40,17,,,,,,,0,0,0,,,,,,
2025-12-07 16:45,44,23,21,,,,,,,0,0,0,,,,,,
2025-12-07 17:00,33,28,5,,,,,,,0,0,0,,,,,,
2025-12-07 17:15,58,19,39,,,,,,,0,0,0,,,,,,
2025-12-07 17:30,55,29,26,,,,,,,0,0,0,,,,,,
2025-12-07 17:45,62,15,47,,,,,,,0,0,0,,,,,,
2025-12-07 18:00,67,14,53,,,,,,,0,0,0,,,,,,
2025-12-07 18:15,62,26,36,,,,,,,0,0,0,,,,,,
2025-12-07 18:30,38,14,24,,,,,,,0,0,0,,,,,,
2025-12-07 18:45,36,12,24,,,,,,,0,0,0,,,,,,
2025-12-07 19:00,25,10,15,,,,,,,0,0,0,,,,,,
2025-12-07 19:15,34,17,17,,,,,,,0,0,0,,,,,,
2025-12-07 19:30,25,11,14,,,,,,,0,0,0,,,,,,
2025-12-07 19:45,16,4,12,,,,,,,0,0,0,,,,,,
2025-12-07 20:00,36,10,26,,,,,,,0,0,0,,,,,,
2025-12-07 20:15,27,8,19,,,,,,,0,0,0,,,,,,
2025-12-07 20:30,22,4,18,,,,,,,0,0,0,,,,,,
2025-12-07 20:45,17,7,10,,,,,,,0,0,0,,,,,,
2025-12-07 21:00,16,3,13,,,,,,,0,0,0,,,,,,
2025-12-07 21:15,11,2,9,,,,,,,0,0,0,,,,,,
2025-12-07 21:30,18,4,14,,,,,,,0,0,0,,,,,,
2025-12-07 21:45,16,5,11,,,,,,,0,0,0,,,,,,
2025-12-07 22:00,16,2,14,,,,,,,0,0,0,,,,,,
2025-12-07 22:15,12,0,12,,,,,,,0,0,0,,,,,,
2025-12-07 22:30,6,2,4,,,,,,,0,0,0,,,,,,
2025-12-07 22:45,8,2,6,,,,,,,0,0,0,,,,,,
2025-12-07 23:00,6,3,3,,,,,,,0,0,0,,,,,,
2025-12-07 23:15,5,1,4,,,,,,,0,0,0,,,,,,
2025-12-07 23:30,4,2,2,,,,,,,0,0,0,,,,,,
2025-12-07 23:45,5,2,3,,,,,,,0,0,0,,,,,,
2025-12-08 00:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-08 00:15,4,2,2,,,,,,,0,0,0,,,,,,
2025-12-08 00:30,4,1,3,,,,,,,0,0,0,,,,,,
2025-12-08 00:45,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-08 01:00,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-08 01:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 01:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 01:45,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-08 02:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 02:15,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-08 02:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 02:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 03:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 03:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-08 03:45,1,1,0,,,,,,,0,0,0,,,,,,
2025-12-08 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 04:15,1,1,0,,,,,,,0,0,0,,,,,,
2025-12-08 04:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-12-08 04:45,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-08 05:00,4,1,3,,,,,,,0,0,0,,,,,,
2025-12-08 05:15,3,1,2,,,,,,,0,0,0,,,,,,
2025-12-08 05:30,9,4,5,,,,,,,0,0,0,,,,,,
2025-12-08 05:45,3,3,0,,,,,,,0,0,0,,,,,,
2025-12-08 06:00,11,6,5,,,,,,,0,0,0,,,,,,
2025-12-08 06:15,17,13,4,,,,,,,0,0,0,,,,,,
2025-12-08 06:30,24,21,3,,,,,,,0,0,0,,,,,,
2025-12-08 06:45,35,27,8,,,,,,,0,0,0,,,,,,
2025-12-08 07:00,40,23,17,,,,,,,0,0,0,,,,,,
2025-12-08 07:15,66,42,24,,,,,,,0,0,0,,,,,,
2025-12-08 07:30,165,125,40,,,,,,,0,0,0,,,,,,
2025-12-08 07:45,159,118,41,,,,,,,0,0,0,,,,,,
2025-12-08 08:00,116,91,25,,,,,,,0,0,0,,,,,,
2025-12-08 08:15,101,75,26,,,,,,,0,0,0,,,,,,
2025-12-08 08:30,83,64,19,,,,,,,0,0,0,,,,,,
2025-12-08 08:45,95,70,25,,,,,,,0,0,0,,,,,,
2025-12-08 09:00,65,51,14,,,,,,,0,0,0,,,,,,
2025-12-08 09:15,68,50,18,,,,,,,0,0,0,,,,,,
2025-12-08 09:30,91,57,34,,,,,,,0,0,0,,,,,,
2025-12-08 09:45,94,72,22,,,,,,,0,0,0,,,,,,
2025-12-08 10:00,84,56,28,,,,,,,0,0,0,,,,,,
2025-12-08 10:15,61,36,25,,,,,,,0,0,0,,,,,,
2025-12-08 10:30,72,38,34,,,,,,,0,0,0,,,,,,
2025-12-08 10:45,61,36,25,,,,,,,0,0,0,,,,,,
2025-12-08 11:00,64,31,33,,,,,,,0,0,0,,,,,,
2025-12-08 11:15,67,33,34,,,,,,,0,0,0,,,,,,
2025-12-08 11:30,74,46,28,,,,,,,0,0,0,,,,,,
2025-12-08 11:45,77,38,39,,,,,,,0,0,0,,,,,,
2025-12-08 12:00,84,50,34,,,,,,,0,0,0,,,,,,
2025-12-08 12:15,63,26,37,,,,,,,0,0,0,,,,,,
2025-12-08 12:30,57,23,34,,,,,,,0,0,0,,,,,,
2025-12-08 12:45,72,36,36,,,,,,,0,0,0,,,,,,
2025-12-08 13:00,93,48,45,,,,,,,0,0,0,,,,,,
2025-12-08 13:15,100,39,61,,,,,,,0,0,0,,,,,,
2025-12-08 13:30,63,24,39,,,,,,,0,0,0,,,,,,
2025-12-08 13:45,66,35,31,,,,,,,0,0,0,,,,,,
2025-12-08 14:00,102,43,59,,,,,,,0,0,0,,,,,,
2025-12-08 14:15,90,38,52,,,,,,,0,0,0,,,,,,
2025-12-08 14:30,55,18,37,,,,,,,0,0,0,,,,,,
2025-12-08 14:45,86,47,39,,,,,,,0,0,0,,,,,,
2025-12-08 15:00,73,32,41,,,,,,,0,0,0,,,,,,
2025-12-08 15:15,77,29,48,,,,,,,0,0,0,,,,,,
2025-12-08 15:30,101,60,41,,,,,,,0,0,0,,,,,,
2025-12-08 15:45,117,47,70,,,,,,,0,0,0,,,,,,
2025-12-08 16:00,112,49,63,,,,,,,0,0,0,,,,,,
2025-12-08 16:15,95,27,68,,,,,,,0,0,0,,,,,,
2025-12-08 16:30,100,35,65,,,,,,,0,0,0,,,,,,
2025-12-08 16:45,100,49,51,,,,,,,0,0,0,,,,,,
2025-12-08 17:00,93,32,61,,,,,,,0,0,0,,,,,,
2025-12-08 17:15,101,47,54,,,,,,,0,0,0,,,,,,
2025-12-08 17:30,109,45,64,,,,,,,0,0,0,,,,,,
2025-12-08 17:45,121,55,66,,,,,,,0,0,0,,,,,,
2025-12-08 18:00,96,28,68,,,,,,,0,0,0,,,,,,
2025-12-08 18:15,95,37,58,,,,,,,0,0,0,,,,,,
2025-12-08 18:30,64,25,39,,,,,,,0,0,0,,,,,,
2025-12-08 18:45,62,26,36,,,,,,,0,0,0,,,,,,
2025-12-08 19:00,50,18,32,,,,,,,0,0,0,,,,,,
2025-12-08 19:15,58,27,31,,,,,,,0,0,0,,,,,,
2025-12-08 19:30,51,9,42,,,,,,,0,0,0,,,,,,
2025-12-08 19:45,73,25,48,,,,,,,0,0,0,,,,,,
2025-12-08 20:00,64,14,50,,,,,,,0,0,0,,,,,,
2025-12-08 20:15,40,15,25,,,,,,,0,0,0,,,,,,
2025-12-08 20:30,38,11,27,,,,,,,0,0,0,,,,,,
2025-12-08 20:45,28,9,19,,,,,,,0,0,0,,,,,,
2025-12-08 21:00,19,4,15,,,,,,,0,0,0,,,,,,
2025-12-08 21:15,29,10,19,,,,,,,0,0,0,,,,,,
2025-12-08 21:30,29,10,19,,,,,,,0,0,0,,,,,,
2025-12-08 21:45,28,4,24,,,,,,,0,0,0,,,,,,
2025-12-08 22:00,23,4,19,,,,,,,0,0,0,,,,,,
2025-12-08 22:15,26,10,16,,,,,,,0,0,0,,,,,,
2025-12-08 22:30,16,9,7,,,,,,,0,0,0,,,,,,
2025-12-08 22:45,18,6,12,,,,,,,0,0,0,,,,,,
2025-12-08 23:00,17,6,11,,,,,,,0,0,0,,,,,,
2025-12-08 23:15,10,4,6,,,,,,,0,0,0,,,,,,
2025-12-08 23:30,11,3,8,,,,,,,0,0,0,,,,,,
2025-12-08 23:45,8,2,6,,,,,,,0,0,0,,,,,,
2025-12-09 00:00,4,0,4,,,,,,,0,0,0,,,,,,
2025-12-09 00:15,8,3,5,,,,,,,0,0,0,,,,,,
2025-12-09 00:30,2,0,2,,,,,,,0,0,0,,,,,,
2025-12-09 00:45,4,0,4,,,,,,,0,0,0,,,,,,
2025-12-09 01:00,1,1,0,,,,,,,0,0,0,,,,,,
2025-12-09 01:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-12-09 01:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-12-09 01:45,1,1,0,,,,,,,0,0,0,,,,,,
