Datetime,300038855 (Bismarckallee),353420516 (Bismarckallee Fahrräder IN),353420517 (Bismarckallee Fahrräder OUT),300038855-status,353420516-status,353420517-status
2024-05-07 06:15,16,7,9,0,0,0
2024-05-07 06:30,28,12,16,0,0,0
2024-05-07 06:45,38,14,24,0,0,0
2024-05-07 07:00,65,35,30,0,0,0
2024-05-07 07:15,114,55,59,0,0,0
2024-05-07 07:30,156,67,89,0,0,0
2024-05-07 07:45,174,75,99,0,0,0
2024-05-07 08:00,176,86,90,0,0,0
2024-05-07 08:15,130,52,78,0,0,0
2024-05-07 08:30,99,51,48,0,0,0
2024-05-07 08:45,79,28,51,0,0,0
2024-05-07 09:00,78,26,52,0,0,0
2024-05-07 09:15,50,20,30,0,0,0
2024-05-07 09:30,79,36,43,0,0,0
2024-05-07 09:45,131,67,64,0,0,0
2024-05-07 10:00,181,106,75,0,0,0
2024-05-07 10:15,64,32,32,0,0,0
2024-05-07 10:30,66,35,31,0,0,0
2024-05-07 10:45,61,34,27,0,0,0
2024-05-07 11:00,55,32,23,0,0,0
2024-05-07 11:15,75,46,29,0,0,0
2024-05-07 11:30,128,82,46,0,0,0
2024-05-07 11:45,244,156,88,0,0,0
2024-05-07 12:00,251,157,94,0,0,0
2024-05-07 12:15,162,100,62,0,0,0
2024-05-07 12:30,149,100,49,0,0,0
2024-05-07 12:45,187,96,91,0,0,0
2024-05-07 13:00,225,160,65,0,0,0
2024-05-07 13:15,194,136,58,0,0,0
2024-05-07 13:30,168,88,80,0,0,0
2024-05-07 13:45,284,142,142,0,0,0
2024-05-07 14:00,242,144,98,0,0,0
2024-05-07 14:15,127,66,61,0,0,0
2024-05-07 14:30,135,69,66,0,0,0
2024-05-07 14:45,133,65,68,0,0,0
2024-05-07 15:00,104,66,38,0,0,0
2024-05-07 15:15,111,59,52,0,0,0
2024-05-07 15:30,142,90,52,0,0,0
2024-05-07 15:45,224,135,89,0,0,0
2024-05-07 16:00,196,140,56,0,0,0
2024-05-07 16:15,145,105,40,0,0,0
2024-05-07 16:30,129,83,46,0,0,0
2024-05-07 16:45,126,90,36,0,0,0
2024-05-07 17:00,149,103,46,0,0,0
2024-05-07 17:15,139,93,46,0,0,0
2024-05-07 17:30,149,91,58,0,0,0
2024-05-07 17:45,216,117,99,0,0,0
2024-05-07 18:00,196,132,64,0,0,0
2024-05-07 18:15,152,95,57,0,0,0
2024-05-07 18:30,152,98,54,0,0,0
2024-05-07 18:45,129,72,57,0,0,0
2024-05-07 19:00,98,68,30,0,0,0
2024-05-07 19:15,119,80,39,0,0,0
2024-05-07 19:30,89,59,30,0,0,0
2024-05-07 19:45,135,85,50,0,0,0
2024-05-07 20:00,93,69,24,0,0,0
2024-05-07 20:15,64,35,29,0,0,0
2024-05-07 20:30,57,33,24,0,0,0
2024-05-07 20:45,71,42,29,0,0,0
2024-05-07 21:00,60,40,20,0,0,0
2024-05-07 21:15,63,37,26,0,0,0
2024-05-07 21:30,61,42,19,0,0,0
2024-05-07 21:45,48,39,9,0,0,0
2024-05-07 22:00,50,37,13,0,0,0
2024-05-07 22:15,41,34,7,0,0,0
2024-05-07 22:30,37,31,6,0,0,0
2024-05-07 22:45,24,17,7,0,0,0
2024-05-07 23:00,50,43,7,0,0,0
2024-05-07 23:15,43,36,7,0,0,0
2024-05-07 23:30,35,24,11,0,0,0
2024-05-07 23:45,23,21,2,0,0,0
2024-05-08 00:00,13,11,2,0,0,0
2024-05-08 00:15,16,12,4,0,0,0
2024-05-08 00:30,13,10,3,0,0,0
2024-05-08 00:45,8,7,1,0,0,0
2024-05-08 01:00,3,2,1,0,0,0
2024-05-08 01:15,12,12,0,0,0,0
2024-05-08 01:30,4,3,1,0,0,0
2024-05-08 01:45,0,0,0,0,0,0
2024-05-08 02:00,2,1,1,0,0,0
2024-05-08 02:15,4,4,0,0,0,0
2024-05-08 02:30,4,4,0,0,0,0
2024-05-08 02:45,2,1,1,0,0,0
2024-05-08 03:00,2,1,1,0,0,0
2024-05-08 03:15,0,0,0,0,0,0
2024-05-08 03:30,0,0,0,0,0,0
2024-05-08 03:45,2,1,1,0,0,0
2024-05-08 04:00,0,0,0,0,0,0
2024-05-08 04:15,1,1,0,0,0,0
2024-05-08 04:30,0,0,0,0,0,0
2024-05-08 04:45,0,0,0,0,0,0
2024-05-08 05:00,0,0,0,0,0,0
2024-05-08 05:15,4,3,1,0,0,0
2024-05-08 05:30,4,1,3,0,0,0
2024-05-08 05:45,10,7,3,0,0,0
2024-05-08 06:00,11,6,5,0,0,0
2024-05-08 06:15,19,8,11,0,0,0
2024-05-08 06:30,30,13,17,0,0,0
2024-05-08 06:45,45,20,25,0,0,0
2024-05-08 07:00,53,24,29,0,0,0
2024-05-08 07:15,135,58,77,0,0,0
2024-05-08 07:30,180,59,121,0,0,0
2024-05-08 07:45,153,65,88,0,0,0
2024-05-08 08:00,195,101,94,0,0,0
2024-05-08 08:15,95,35,60,0,0,0
2024-05-08 08:30,101,53,48,0,0,0
2024-05-08 08:45,116,47,69,0,0,0
2024-05-08 09:00,81,32,49,0,0,0
2024-05-08 09:15,88,33,55,0,0,0
2024-05-08 09:30,87,39,48,0,0,0
2024-05-08 09:45,139,56,83,0,0,0
2024-05-08 10:00,196,107,89,0,0,0
2024-05-08 10:15,76,36,40,0,0,0
2024-05-08 10:30,65,37,28,0,0,0
2024-05-08 10:45,74,32,42,0,0,0
2024-05-08 11:00,66,36,30,0,0,0
2024-05-08 11:15,91,47,44,0,0,0
2024-05-08 11:30,113,69,44,0,0,0
2024-05-08 11:45,282,199,83,0,0,0
2024-05-08 12:00,293,206,87,0,0,0
2024-05-08 12:15,230,156,74,0,0,0
2024-05-08 12:30,197,125,72,0,0,0
2024-05-08 12:45,207,125,82,0,0,0
2024-05-08 13:00,256,172,84,0,0,0
2024-05-08 13:15,188,111,77,0,0,0
2024-05-08 13:30,218,115,103,0,0,0
2024-05-08 13:45,323,191,132,0,0,0
2024-05-08 14:00,289,191,98,0,0,0
2024-05-08 14:15,132,74,58,0,0,0
2024-05-08 14:30,141,77,64,0,0,0
2024-05-08 14:45,130,75,55,0,0,0
2024-05-08 15:00,144,90,54,0,0,0
2024-05-08 15:15,109,70,39,0,0,0
2024-05-08 15:30,134,72,62,0,0,0
2024-05-08 15:45,239,109,130,0,0,0
2024-05-08 16:00,206,116,90,0,0,0
2024-05-08 16:15,158,95,63,0,0,0
2024-05-08 16:30,134,80,54,0,0,0
2024-05-08 16:45,149,96,53,0,0,0
2024-05-08 17:00,149,98,51,0,0,0
2024-05-08 17:15,148,89,59,0,0,0
2024-05-08 17:30,147,97,50,0,0,0
2024-05-08 17:45,204,121,83,0,0,0
2024-05-08 18:00,183,133,50,0,0,0
2024-05-08 18:15,128,86,42,0,0,0
2024-05-08 18:30,111,71,40,0,0,0
2024-05-08 18:45,113,61,52,0,0,0
2024-05-08 19:00,106,74,32,0,0,0
2024-05-08 19:15,110,74,36,0,0,0
2024-05-08 19:30,137,82,55,0,0,0
2024-05-08 19:45,137,79,58,0,0,0
2024-05-08 20:00,93,60,33,0,0,0
2024-05-08 20:15,80,47,33,0,0,0
2024-05-08 20:30,93,53,40,0,0,0
2024-05-08 20:45,70,38,32,0,0,0
2024-05-08 21:00,54,34,20,0,0,0
2024-05-08 21:15,58,36,22,0,0,0
2024-05-08 21:30,61,39,22,0,0,0
2024-05-08 21:45,43,26,17,0,0,0
2024-05-08 22:00,40,26,14,0,0,0
2024-05-08 22:15,58,29,29,0,0,0
2024-05-08 22:30,49,36,13,0,0,0
2024-05-08 22:45,45,34,11,0,0,0
2024-05-08 23:00,51,30,21,0,0,0
2024-05-08 23:15,51,40,11,0,0,0
2024-05-08 23:30,68,49,19,0,0,0
2024-05-08 23:45,39,32,7,0,0,0
2024-05-09 00:00,45,34,11,0,0,0
2024-05-09 00:15,34,32,2,0,0,0
2024-05-09 00:30,27,22,5,0,0,0
2024-05-09 00:45,22,17,5,0,0,0
2024-05-09 01:00,36,20,16,0,0,0
2024-05-09 01:15,30,24,6,0,0,0
2024-05-09 01:30,21,16,5,0,0,0
2024-05-09 01:45,20,15,5,0,0,0
2024-05-09 02:00,21,16,5,0,0,0
2024-05-09 02:15,19,10,9,0,0,0
2024-05-09 02:30,28,23,5,0,0,0
2024-05-09 02:45,13,6,7,0,0,0
2024-05-09 03:00,9,6,3,0,0,0
2024-05-09 03:15,19,12,7,0,0,0
2024-05-09 03:30,22,15,7,0,0,0
2024-05-09 03:45,7,6,1,0,0,0
2024-05-09 04:00,12,6,6,0,0,0
2024-05-09 04:15,5,5,0,0,0,0
2024-05-09 04:30,6,5,1,0,0,0
2024-05-09 04:45,7,4,3,0,0,0
2024-05-09 05:00,8,3,5,0,0,0
2024-05-09 05:15,2,1,1,0,0,0
2024-05-09 05:30,4,3,1,0,0,0
2024-05-09 05:45,4,3,1,0,0,0
2024-05-09 06:00,4,2,2,0,0,0
2024-05-09 06:15,3,2,1,0,0,0
2024-05-09 06:30,3,3,0,0,0,0
2024-05-09 06:45,5,3,2,0,0,0
2024-05-09 07:00,2,2,0,0,0,0
2024-05-09 07:15,5,2,3,0,0,0
2024-05-09 07:30,5,2,3,0,0,0
2024-05-09 07:45,9,6,3,0,0,0
2024-05-09 08:00,9,5,4,0,0,0
2024-05-09 08:15,13,9,4,0,0,0
2024-05-09 08:30,10,4,6,0,0,0
2024-05-09 08:45,26,13,13,0,0,0
2024-05-09 09:00,20,9,11,0,0,0
2024-05-09 09:15,22,9,13,0,0,0
2024-05-09 09:30,37,15,22,0,0,0
2024-05-09 09:45,76,41,35,0,0,0
2024-05-09 10:00,56,22,34,0,0,0
2024-05-09 10:15,38,21,17,0,0,0
2024-05-09 10:30,64,29,35,0,0,0
2024-05-09 10:45,45,25,20,0,0,0
2024-05-09 11:00,63,32,31,0,0,0
2024-05-09 11:15,52,24,28,0,0,0
2024-05-09 11:30,43,32,11,0,0,0
2024-05-09 11:45,61,36,25,0,0,0
2024-05-09 12:00,77,48,29,0,0,0
2024-05-09 12:15,49,31,18,0,0,0
2024-05-09 12:30,70,39,31,0,0,0
2024-05-09 12:45,81,52,29,0,0,0
2024-05-09 13:00,88,49,39,0,0,0
2024-05-09 13:15,84,45,39,0,0,0
2024-05-09 13:30,92,61,31,0,0,0
2024-05-09 13:45,82,41,41,0,0,0
2024-05-09 14:00,80,48,32,0,0,0
2024-05-09 14:15,73,39,34,0,0,0
2024-05-09 14:30,119,68,51,0,0,0
2024-05-09 14:45,129,71,58,0,0,0
2024-05-09 15:00,89,46,43,0,0,0
2024-05-09 15:15,116,75,41,0,0,0
2024-05-09 15:30,96,54,42,0,0,0
2024-05-09 15:45,104,66,38,0,0,0
2024-05-09 16:00,107,66,41,0,0,0
2024-05-09 16:15,93,60,33,0,0,0
2024-05-09 16:30,93,58,35,0,0,0
2024-05-09 16:45,101,52,49,0,0,0
2024-05-09 17:00,104,57,47,0,0,0
2024-05-09 17:15,96,54,42,0,0,0
2024-05-09 17:30,102,68,34,0,0,0
2024-05-09 17:45,95,56,39,0,0,0
2024-05-09 18:00,107,64,43,0,0,0
2024-05-09 18:15,83,49,34,0,0,0
2024-05-09 18:30,70,47,23,0,0,0
2024-05-09 18:45,85,50,35,0,0,0
2024-05-09 19:00,76,48,28,0,0,0
2024-05-09 19:15,83,52,31,0,0,0
2024-05-09 19:30,72,48,24,0,0,0
2024-05-09 19:45,102,63,39,0,0,0
2024-05-09 20:00,70,43,27,0,0,0
2024-05-09 20:15,59,35,24,0,0,0
2024-05-09 20:30,62,37,25,0,0,0
2024-05-09 20:45,50,25,25,0,0,0
2024-05-09 21:00,62,42,20,0,0,0
2024-05-09 21:15,40,21,19,0,0,0
2024-05-09 21:30,44,28,16,0,0,0
2024-05-09 21:45,54,39,15,0,0,0
2024-05-09 22:00,44,27,17,0,0,0
2024-05-09 22:15,46,36,10,0,0,0
2024-05-09 22:30,37,22,15,0,0,0
2024-05-09 22:45,22,15,7,0,0,0
2024-05-09 23:00,26,15,11,0,0,0
2024-05-09 23:15,20,16,4,0,0,0
2024-05-09 23:30,20,18,2,0,0,0
2024-05-09 23:45,14,11,3,0,0,0
2024-05-10 00:00,18,14,4,0,0,0
2024-05-10 00:15,14,8,6,0,0,0
2024-05-10 00:30,23,16,7,0,0,0
2024-05-10 00:45,8,7,1,0,0,0
2024-05-10 01:00,5,3,2,0,0,0
2024-05-10 01:15,2,1,1,0,0,0
2024-05-10 01:30,7,4,3,0,0,0
2024-05-10 01:45,2,1,1,0,0,0
2024-05-10 02:00,7,2,5,0,0,0
2024-05-10 02:15,3,3,0,0,0,0
2024-05-10 02:30,1,0,1,0,0,0
2024-05-10 02:45,0,0,0,0,0,0
2024-05-10 03:00,1,1,0,0,0,0
2024-05-10 03:15,0,0,0,0,0,0
2024-05-10 03:30,1,1,0,0,0,0
2024-05-10 03:45,0,0,0,0,0,0
2024-05-10 04:00,1,0,1,0,0,0
2024-05-10 04:15,0,0,0,0,0,0
2024-05-10 04:30,1,1,0,0,0,0
2024-05-10 04:45,0,0,0,0,0,0
2024-05-10 05:00,4,2,2,0,0,0
2024-05-10 05:15,2,2,0,0,0,0
2024-05-10 05:30,4,0,4,0,0,0
2024-05-10 05:45,14,11,3,0,0,0
2024-05-10 06:00,4,3,1,0,0,0
2024-05-10 06:15,7,5,2,0,0,0
2024-05-10 06:30,19,10,9,0,0,0
2024-05-10 06:45,24,11,13,0,0,0
2024-05-10 07:00,18,8,10,0,0,0
2024-05-10 07:15,26,10,16,0,0,0
2024-05-10 07:30,35,14,21,0,0,0
2024-05-10 07:45,60,25,35,0,0,0
2024-05-10 08:00,62,22,40,0,0,0
2024-05-10 08:15,62,21,41,0,0,0
2024-05-10 08:30,55,24,31,0,0,0
2024-05-10 08:45,69,30,39,0,0,0
2024-05-10 09:00,54,14,40,0,0,0
2024-05-10 09:15,53,13,40,0,0,0
2024-05-10 09:30,59,22,37,0,0,0
2024-05-10 09:45,86,31,55,0,0,0
2024-05-10 10:00,97,34,63,0,0,0
2024-05-10 10:15,89,35,54,0,0,0
2024-05-10 10:30,58,28,30,0,0,0
2024-05-10 10:45,79,35,44,0,0,0
2024-05-10 11:00,82,46,36,0,0,0
2024-05-10 11:15,94,46,48,0,0,0
2024-05-10 11:30,96,49,47,0,0,0
2024-05-10 11:45,163,97,66,0,0,0
2024-05-10 12:00,173,116,57,0,0,0
2024-05-10 12:15,153,99,54,0,0,0
2024-05-10 12:30,150,93,57,0,0,0
2024-05-10 12:45,183,108,75,0,0,0
2024-05-10 13:00,203,142,61,0,0,0
2024-05-10 13:15,182,115,67,0,0,0
2024-05-10 13:30,151,91,60,0,0,0
2024-05-10 13:45,196,100,96,0,0,0
2024-05-10 14:00,151,82,69,0,0,0
2024-05-10 14:15,138,76,62,0,0,0
2024-05-10 14:30,145,80,65,0,0,0
2024-05-10 14:45,110,68,42,0,0,0
2024-05-10 15:00,101,63,38,0,0,0
2024-05-10 15:15,100,63,37,0,0,0
2024-05-10 15:30,125,75,50,0,0,0
2024-05-10 15:45,103,63,40,0,0,0
2024-05-10 16:00,124,69,55,0,0,0
2024-05-10 16:15,121,84,37,0,0,0
2024-05-10 16:30,132,82,50,0,0,0
2024-05-10 16:45,129,84,45,0,0,0
2024-05-10 17:00,127,90,37,0,0,0
2024-05-10 17:15,114,62,52,0,0,0
2024-05-10 17:30,109,75,34,0,0,0
2024-05-10 17:45,120,73,47,0,0,0
2024-05-10 18:00,116,86,30,0,0,0
2024-05-10 18:15,112,69,43,0,0,0
2024-05-10 18:30,104,73,31,0,0,0
2024-05-10 18:45,127,78,49,0,0,0
2024-05-10 19:00,109,77,32,0,0,0
2024-05-10 19:15,82,57,25,0,0,0
2024-05-10 19:30,85,50,35,0,0,0
2024-05-10 19:45,80,53,27,0,0,0
2024-05-10 20:00,76,59,17,0,0,0
2024-05-10 20:15,55,34,21,0,0,0
2024-05-10 20:30,65,40,25,0,0,0
2024-05-10 20:45,46,25,21,0,0,0
2024-05-10 21:00,50,31,19,0,0,0
2024-05-10 21:15,51,24,27,0,0,0
2024-05-10 21:30,33,25,8,0,0,0
2024-05-10 21:45,57,35,22,0,0,0
2024-05-10 22:00,65,43,22,0,0,0
2024-05-10 22:15,39,26,13,0,0,0
2024-05-10 22:30,40,32,8,0,0,0
2024-05-10 22:45,38,30,8,0,0,0
2024-05-10 23:00,47,34,13,0,0,0
2024-05-10 23:15,34,26,8,0,0,0
2024-05-10 23:30,21,18,3,0,0,0
2024-05-10 23:45,40,29,11,0,0,0
2024-05-11 00:00,36,28,8,0,0,0
2024-05-11 00:15,20,15,5,0,0,0
2024-05-11 00:30,23,16,7,0,0,0
2024-05-11 00:45,20,19,1,0,0,0
2024-05-11 01:00,14,11,3,0,0,0
2024-05-11 01:15,5,5,0,0,0,0
2024-05-11 01:30,17,11,6,0,0,0
2024-05-11 01:45,21,16,5,0,0,0
2024-05-11 02:00,9,6,3,0,0,0
2024-05-11 02:15,4,3,1,0,0,0
2024-05-11 02:30,10,9,1,0,0,0
2024-05-11 02:45,11,8,3,0,0,0
2024-05-11 03:00,6,6,0,0,0,0
2024-05-11 03:15,8,7,1,0,0,0
2024-05-11 03:30,10,6,4,0,0,0
2024-05-11 03:45,1,1,0,0,0,0
2024-05-11 04:00,3,2,1,0,0,0
2024-05-11 04:15,2,2,0,0,0,0
2024-05-11 04:30,2,1,1,0,0,0
2024-05-11 04:45,2,2,0,0,0,0
2024-05-11 05:00,5,3,2,0,0,0
2024-05-11 05:15,5,3,2,0,0,0
2024-05-11 05:30,0,0,0,0,0,0
2024-05-11 05:45,7,3,4,0,0,0
2024-05-11 06:00,3,3,0,0,0,0
2024-05-11 06:15,7,5,2,0,0,0
2024-05-11 06:30,9,4,5,0,0,0
2024-05-11 06:45,10,3,7,0,0,0
2024-05-11 07:00,5,4,1,0,0,0
2024-05-11 07:15,13,7,6,0,0,0
2024-05-11 07:30,14,5,9,0,0,0
2024-05-11 07:45,14,4,10,0,0,0
2024-05-11 08:00,31,13,18,0,0,0
2024-05-11 08:15,27,15,12,0,0,0
2024-05-11 08:30,33,12,21,0,0,0
2024-05-11 08:45,39,9,30,0,0,0
2024-05-11 09:00,44,12,32,0,0,0
2024-05-11 09:15,62,25,37,0,0,0
2024-05-11 09:30,68,27,41,0,0,0
2024-05-11 09:45,68,20,48,0,0,0
2024-05-11 10:00,117,41,76,0,0,0
2024-05-11 10:15,81,35,46,0,0,0
2024-05-11 10:30,75,31,44,0,0,0
2024-05-11 10:45,103,48,55,0,0,0
2024-05-11 11:00,89,50,39,0,0,0
2024-05-11 11:15,93,40,53,0,0,0
2024-05-11 11:30,110,47,63,0,0,0
2024-05-11 11:45,87,43,44,0,0,0
2024-05-11 12:00,108,59,49,0,0,0
2024-05-11 12:15,78,42,36,0,0,0
2024-05-11 12:30,114,56,58,0,0,0
2024-05-11 12:45,106,64,42,0,0,0
2024-05-11 13:00,112,70,42,0,0,0
2024-05-11 13:15,94,53,41,0,0,0
2024-05-11 13:30,110,67,43,0,0,0
2024-05-11 13:45,144,93,51,0,0,0
2024-05-11 14:00,112,73,39,0,0,0
2024-05-11 14:15,113,77,36,0,0,0
2024-05-11 14:30,128,96,32,0,0,0
2024-05-11 14:45,99,52,47,0,0,0
2024-05-11 15:00,108,72,36,0,0,0
2024-05-11 15:15,98,62,36,0,0,0
2024-05-11 15:30,77,45,32,0,0,0
2024-05-11 15:45,85,58,27,0,0,0
2024-05-11 16:00,85,62,23,0,0,0
2024-05-11 16:15,84,53,31,0,0,0
2024-05-11 16:30,92,52,40,0,0,0
2024-05-11 16:45,114,72,42,0,0,0
2024-05-11 17:00,83,52,31,0,0,0
2024-05-11 17:15,101,56,45,0,0,0
2024-05-11 17:30,98,51,47,0,0,0
2024-05-11 17:45,92,55,37,0,0,0
2024-05-11 18:00,108,81,27,0,0,0
2024-05-11 18:15,102,67,35,0,0,0
2024-05-11 18:30,75,51,24,0,0,0
2024-05-11 18:45,87,51,36,0,0,0
2024-05-11 19:00,84,61,23,0,0,0
2024-05-11 19:15,80,51,29,0,0,0
2024-05-11 19:30,42,26,16,0,0,0
2024-05-11 19:45,69,46,23,0,0,0
2024-05-11 20:00,85,58,27,0,0,0
2024-05-11 20:15,59,33,26,0,0,0
2024-05-11 20:30,75,46,29,0,0,0
2024-05-11 20:45,54,28,26,0,0,0
2024-05-11 21:00,59,41,18,0,0,0
2024-05-11 21:15,55,34,21,0,0,0
2024-05-11 21:30,43,30,13,0,0,0
2024-05-11 21:45,39,29,10,0,0,0
2024-05-11 22:00,36,24,12,0,0,0
2024-05-11 22:15,31,21,10,0,0,0
2024-05-11 22:30,32,23,9,0,0,0
2024-05-11 22:45,43,27,16,0,0,0
2024-05-11 23:00,36,27,9,0,0,0
2024-05-11 23:15,23,12,11,0,0,0
2024-05-11 23:30,35,27,8,0,0,0
2024-05-11 23:45,24,20,4,0,0,0
2024-05-12 00:00,33,25,8,0,0,0
2024-05-12 00:15,21,14,7,0,0,0
2024-05-12 00:30,23,14,9,0,0,0
2024-05-12 00:45,18,16,2,0,0,0
2024-05-12 01:00,21,16,5,0,0,0
2024-05-12 01:15,17,13,4,0,0,0
2024-05-12 01:30,17,13,4,0,0,0
2024-05-12 01:45,13,8,5,0,0,0
2024-05-12 02:00,10,8,2,0,0,0
2024-05-12 02:15,15,10,5,0,0,0
2024-05-12 02:30,9,9,0,0,0,0
2024-05-12 02:45,1,1,0,0,0,0
2024-05-12 03:00,6,5,1,0,0,0
2024-05-12 03:15,3,2,1,0,0,0
2024-05-12 03:30,1,1,0,0,0,0
2024-05-12 03:45,2,2,0,0,0,0
2024-05-12 04:00,4,4,0,0,0,0
2024-05-12 04:15,1,1,0,0,0,0
2024-05-12 04:30,2,2,0,0,0,0
2024-05-12 04:45,1,1,0,0,0,0
2024-05-12 05:00,0,0,0,0,0,0
2024-05-12 05:15,7,4,3,0,0,0
2024-05-12 05:30,4,2,2,0,0,0
2024-05-12 05:45,4,3,1,0,0,0
2024-05-12 06:00,3,3,0,0,0,0
2024-05-12 06:15,4,2,2,0,0,0
2024-05-12 06:30,2,0,2,0,0,0
2024-05-12 06:45,3,2,1,0,0,0
2024-05-12 07:00,2,2,0,0,0,0
2024-05-12 07:15,7,2,5,0,0,0
2024-05-12 07:30,8,6,2,0,0,0
2024-05-12 07:45,2,1,1,0,0,0
2024-05-12 08:00,11,5,6,0,0,0
2024-05-12 08:15,10,7,3,0,0,0
2024-05-12 08:30,16,11,5,0,0,0
2024-05-12 08:45,24,9,15,0,0,0
2024-05-12 09:00,24,17,7,0,0,0
2024-05-12 09:15,22,11,11,0,0,0
2024-05-12 09:30,28,20,8,0,0,0
2024-05-12 09:45,45,26,19,0,0,0
2024-05-12 10:00,39,16,23,0,0,0
2024-05-12 10:15,46,23,23,0,0,0
2024-05-12 10:30,47,26,21,0,0,0
2024-05-12 10:45,56,27,29,0,0,0
2024-05-12 11:00,55,16,39,0,0,0
2024-05-12 11:15,27,11,16,0,0,0
2024-05-12 11:30,45,28,17,0,0,0
2024-05-12 11:45,64,38,26,0,0,0
2024-05-12 12:00,65,39,26,0,0,0
2024-05-12 12:15,66,38,28,0,0,0
2024-05-12 12:30,75,55,20,0,0,0
2024-05-12 12:45,71,43,28,0,0,0
2024-05-12 13:00,47,27,20,0,0,0
2024-05-12 13:15,78,48,30,0,0,0
2024-05-12 13:30,80,50,30,0,0,0
2024-05-12 13:45,84,49,35,0,0,0
2024-05-12 14:00,66,40,26,0,0,0
2024-05-12 14:15,77,43,34,0,0,0
2024-05-12 14:30,69,44,25,0,0,0
2024-05-12 14:45,76,48,28,0,0,0
2024-05-12 15:00,73,54,19,0,0,0
2024-05-12 15:15,87,50,37,0,0,0
2024-05-12 15:30,95,53,42,0,0,0
2024-05-12 15:45,90,56,34,0,0,0
2024-05-12 16:00,73,51,22,0,0,0
2024-05-12 16:15,92,51,41,0,0,0
2024-05-12 16:30,81,48,33,0,0,0
2024-05-12 16:45,101,63,38,0,0,0
2024-05-12 17:00,75,48,27,0,0,0
2024-05-12 17:15,73,49,24,0,0,0
2024-05-12 17:30,78,45,33,0,0,0
2024-05-12 17:45,93,60,33,0,0,0
2024-05-12 18:00,104,71,33,0,0,0
2024-05-12 18:15,65,51,14,0,0,0
2024-05-12 18:30,89,58,31,0,0,0
2024-05-12 18:45,100,61,39,0,0,0
2024-05-12 19:00,81,55,26,0,0,0
2024-05-12 19:15,72,44,28,0,0,0
2024-05-12 19:30,58,37,21,0,0,0
2024-05-12 19:45,75,45,30,0,0,0
2024-05-12 20:00,54,35,19,0,0,0
2024-05-12 20:15,66,44,22,0,0,0
2024-05-12 20:30,67,49,18,0,0,0
2024-05-12 20:45,51,35,16,0,0,0
2024-05-12 21:00,53,33,20,0,0,0
2024-05-12 21:15,37,28,9,0,0,0
2024-05-12 21:30,40,31,9,0,0,0
2024-05-12 21:45,52,41,11,0,0,0
2024-05-12 22:00,28,13,15,0,0,0
2024-05-12 22:15,21,13,8,0,0,0
2024-05-12 22:30,25,20,5,0,0,0
2024-05-12 22:45,18,12,6,0,0,0
2024-05-12 23:00,11,8,3,0,0,0
2024-05-12 23:15,12,9,3,0,0,0
2024-05-12 23:30,14,13,1,0,0,0
2024-05-12 23:45,11,8,3,0,0,0
2024-05-13 00:00,6,4,2,0,0,0
2024-05-13 00:15,2,1,1,0,0,0
2024-05-13 00:30,7,5,2,0,0,0
2024-05-13 00:45,2,0,2,0,0,0
2024-05-13 01:00,2,2,0,0,0,0
2024-05-13 01:15,1,1,0,0,0,0
2024-05-13 01:30,1,1,0,0,0,0
2024-05-13 01:45,1,1,0,0,0,0
2024-05-13 02:00,0,0,0,0,0,0
2024-05-13 02:15,0,0,0,0,0,0
2024-05-13 02:30,1,0,1,0,0,0
2024-05-13 02:45,0,0,0,0,0,0
2024-05-13 03:00,0,0,0,0,0,0
2024-05-13 03:15,1,0,1,0,0,0
2024-05-13 03:30,0,0,0,0,0,0
2024-05-13 03:45,0,0,0,0,0,0
2024-05-13 04:00,0,0,0,0,0,0
2024-05-13 04:15,2,1,1,0,0,0
2024-05-13 04:30,0,0,0,0,0,0
2024-05-13 04:45,0,0,0,0,0,0
2024-05-13 05:00,1,0,1,0,0,0
2024-05-13 05:15,4,2,2,0,0,0
2024-05-13 05:30,8,3,5,0,0,0
2024-05-13 05:45,16,10,6,0,0,0
2024-05-13 06:00,11,7,4,0,0,0
2024-05-13 06:15,23,9,14,0,0,0
2024-05-13 06:30,19,12,7,0,0,0
2024-05-13 06:45,47,25,22,0,0,0
2024-05-13 07:00,46,20,26,0,0,0
2024-05-13 07:15,111,52,59,0,0,0
2024-05-13 07:30,184,73,111,0,0,0
2024-05-13 07:45,142,67,75,0,0,0
2024-05-13 08:00,139,61,78,0,0,0
2024-05-13 08:15,111,47,64,0,0,0
2024-05-13 08:30,99,47,52,0,0,0
2024-05-13 08:45,92,41,51,0,0,0
2024-05-13 09:00,79,28,51,0,0,0
2024-05-13 09:15,84,33,51,0,0,0
2024-05-13 09:30,69,26,43,0,0,0
2024-05-13 09:45,90,40,50,0,0,0
2024-05-13 10:00,150,83,67,0,0,0
2024-05-13 10:15,76,30,46,0,0,0
2024-05-13 10:30,71,40,31,0,0,0
2024-05-13 10:45,68,38,30,0,0,0
2024-05-13 11:00,67,38,29,0,0,0
2024-05-13 11:15,81,51,30,0,0,0
2024-05-13 11:30,105,71,34,0,0,0
2024-05-13 11:45,279,193,86,0,0,0
2024-05-13 12:00,209,144,65,0,0,0
2024-05-13 12:15,190,107,83,0,0,0
2024-05-13 12:30,189,111,78,0,0,0
2024-05-13 12:45,185,109,76,0,0,0
2024-05-13 13:00,254,172,82,0,0,0
2024-05-13 13:15,144,102,42,0,0,0
